time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;Bess_GEN_UPuInjTerminal;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_VoltageSetpointPu;Bess_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.000e+00;-6.667e-01;-7.249e-09;-6.667e-01;-2.549e-10;1.000e+00;9.923e-01;-6.485e-01;4.435e-02;1.000e+00;-4.000e-01;5.123e-09;1.000e+01;-6.667e-01;0.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000001000;1.000e+00;-6.667e-01;-7.280e-09;-6.667e-01;-1.726e-10;1.000e+00;9.923e-01;-6.485e-01;4.435e-02;1.000e+00;-4.000e-01;5.125e-09;1.000e+01;-6.667e-01;0.000e+00;1.000e+00;5.000e+01;5.000e+01
20.002020000;1.000e+00;-6.667e-01;-2.924e-09;-6.667e-01;2.495e-09;1.000e+00;9.923e-01;-6.485e-01;4.435e-02;1.000e+00;-4.000e-01;7.214e-09;1.000e+01;-6.667e-01;0.000e+00;1.000e+00;5.000e+01;5.000e+01
20.003020000;1.000e+00;-6.667e-01;-2.768e-09;-6.667e-01;2.560e-09;1.000e+00;9.923e-01;-6.485e-01;4.435e-02;1.000e+00;-4.000e-01;6.972e-09;1.000e+01;-6.667e-01;0.000e+00;1.000e+00;5.001e+01;5.001e+01
20.007020000;1.000e+00;-6.667e-01;-2.003e-09;-6.667e-01;2.819e-09;1.000e+00;9.923e-01;-6.485e-01;4.435e-02;1.000e+00;-4.000e-01;5.833e-09;1.000e+01;-6.667e-01;0.000e+00;1.000e+00;5.001e+01;5.001e+01
20.008020000;1.000e+00;-6.667e-01;-1.793e-09;-6.667e-01;2.898e-09;1.000e+00;9.923e-01;-6.485e-01;4.435e-02;1.000e+00;-4.000e-01;5.518e-09;1.000e+01;-6.667e-01;0.000e+00;1.000e+00;5.002e+01;5.002e+01
20.012020000;1.000e+00;-6.667e-01;-9.676e-10;-6.667e-01;3.319e-09;1.000e+00;9.923e-01;-6.485e-01;4.435e-02;1.000e+00;-4.000e-01;4.210e-09;1.000e+01;-6.667e-01;0.000e+00;1.000e+00;5.002e+01;5.002e+01
20.013020000;1.000e+00;-6.667e-01;-7.734e-10;-6.667e-01;3.454e-09;1.000e+00;9.923e-01;-6.485e-01;4.435e-02;1.000e+00;-4.000e-01;3.889e-09;1.000e+01;-6.667e-01;0.000e+00;1.000e+00;5.003e+01;5.003e+01
20.017020000;1.000e+00;-6.667e-01;-8.848e-11;-6.667e-01;4.144e-09;1.000e+00;9.923e-01;-6.485e-01;4.435e-02;1.000e+00;-4.000e-01;2.691e-09;1.000e+01;-6.667e-01;0.000e+00;1.000e+00;5.003e+01;5.003e+01
20.018020000;1.000e+00;-6.667e-01;5.777e-11;-6.667e-01;4.361e-09;1.000e+00;9.923e-01;-6.485e-01;4.435e-02;1.000e+00;-4.000e-01;2.412e-09;1.000e+01;-6.667e-01;0.000e+00;1.000e+00;5.004e+01;5.004e+01
