;time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
11;5.120e-04;1.044e+00;8.327e-01;3.203e-05;7.979e-01;3.069e-05;1.044e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
12;1.024e-03;1.044e+00;8.327e-01;1.549e-05;7.979e-01;1.485e-05;1.044e+00;1.000e+01;8.083e-01;-2.061e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
13;2.048e-03;1.044e+00;8.327e-01;6.520e-07;7.979e-01;6.247e-07;1.044e+00;1.000e+01;8.083e-01;-2.062e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
14;3.072e-03;1.044e+00;8.327e-01;2.118e-06;7.979e-01;2.030e-06;1.044e+00;1.000e+01;8.083e-01;-2.062e-02;1.045e+00;1.000e+00;8.085e-01;1.000e+00
15;5.120e-03;1.044e+00;8.328e-01;2.008e-05;7.979e-01;1.924e-05;1.044e+00;1.000e+01;8.083e-01;-2.065e-02;1.045e+00;1.000e+00;8.086e-01;1.000e+00
16;9.216e-03;1.044e+00;8.328e-01;7.938e-05;7.980e-01;7.606e-05;1.044e+00;1.000e+01;8.083e-01;-2.070e-02;1.045e+00;1.000e+00;8.086e-01;1.000e+00
17;1.331e-02;1.044e+00;8.329e-01;1.310e-04;7.980e-01;1.255e-04;1.044e+00;1.000e+01;8.084e-01;-2.075e-02;1.045e+00;1.000e+00;8.087e-01;1.000e+00
18;2.150e-02;1.044e+00;8.330e-01;2.091e-04;7.981e-01;2.003e-04;1.044e+00;1.000e+01;8.085e-01;-2.083e-02;1.045e+00;1.000e+00;8.088e-01;1.000e+00
19;2.970e-02;1.044e+00;8.331e-01;2.626e-04;7.982e-01;2.516e-04;1.044e+00;1.000e+01;8.086e-01;-2.088e-02;1.045e+00;1.000e+00;8.089e-01;1.000e+00
20;3.789e-02;1.044e+00;8.332e-01;2.971e-04;7.983e-01;2.846e-04;1.044e+00;1.000e+01;8.087e-01;-2.092e-02;1.045e+00;1.000e+00;8.089e-01;1.000e+00
21;4.789e-02;1.044e+00;8.332e-01;3.265e-04;7.983e-01;3.128e-04;1.044e+00;1.000e+01;8.087e-01;-2.095e-02;1.045e+00;1.000e+00;8.090e-01;1.000e+00
22;5.789e-02;1.044e+00;8.333e-01;3.418e-04;7.984e-01;3.274e-04;1.044e+00;1.000e+01;8.088e-01;-2.097e-02;1.045e+00;1.000e+00;8.090e-01;1.000e+00
23;6.789e-02;1.044e+00;8.333e-01;3.485e-04;7.984e-01;3.339e-04;1.044e+00;1.000e+01;8.088e-01;-2.097e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
24;7.789e-02;1.044e+00;8.333e-01;3.503e-04;7.984e-01;3.356e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
25;8.789e-02;1.044e+00;8.333e-01;3.506e-04;7.984e-01;3.359e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
26;9.789e-02;1.044e+00;8.333e-01;3.498e-04;7.984e-01;3.352e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
27;1.079e-01;1.044e+00;8.334e-01;3.509e-04;7.985e-01;3.362e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
28;1.179e-01;1.044e+00;8.334e-01;3.499e-04;7.985e-01;3.353e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
29;1.279e-01;1.044e+00;8.334e-01;3.500e-04;7.985e-01;3.354e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
30;1.379e-01;1.044e+00;8.334e-01;3.501e-04;7.985e-01;3.354e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
31;1.479e-01;1.044e+00;8.334e-01;3.502e-04;7.985e-01;3.355e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
32;1.579e-01;1.044e+00;8.334e-01;3.502e-04;7.985e-01;3.355e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
33;1.679e-01;1.044e+00;8.334e-01;3.503e-04;7.985e-01;3.356e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
34;1.779e-01;1.044e+00;8.334e-01;3.503e-04;7.985e-01;3.357e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
35;1.879e-01;1.044e+00;8.334e-01;3.514e-04;7.985e-01;3.367e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
36;1.979e-01;1.044e+00;8.334e-01;3.515e-04;7.985e-01;3.368e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
37;2.079e-01;1.044e+00;8.334e-01;3.515e-04;7.985e-01;3.368e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
38;2.179e-01;1.044e+00;8.334e-01;3.515e-04;7.985e-01;3.368e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
39;2.279e-01;1.044e+00;8.334e-01;3.515e-04;7.985e-01;3.368e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
40;2.379e-01;1.044e+00;8.334e-01;3.515e-04;7.985e-01;3.368e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
41;2.479e-01;1.044e+00;8.334e-01;3.515e-04;7.985e-01;3.368e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
42;2.579e-01;1.044e+00;8.334e-01;3.527e-04;7.985e-01;3.379e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
43;2.679e-01;1.044e+00;8.334e-01;3.527e-04;7.985e-01;3.379e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
44;2.779e-01;1.044e+00;8.334e-01;3.527e-04;7.985e-01;3.379e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
45;2.879e-01;1.044e+00;8.334e-01;3.527e-04;7.985e-01;3.379e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
46;2.979e-01;1.044e+00;8.334e-01;3.527e-04;7.985e-01;3.379e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
47;3.079e-01;1.044e+00;8.334e-01;3.527e-04;7.985e-01;3.379e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
48;3.179e-01;1.044e+00;8.334e-01;3.527e-04;7.985e-01;3.379e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
49;3.279e-01;1.044e+00;8.334e-01;3.527e-04;7.985e-01;3.379e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
50;3.379e-01;1.044e+00;8.334e-01;3.538e-04;7.985e-01;3.390e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
51;3.479e-01;1.044e+00;8.334e-01;3.538e-04;7.985e-01;3.389e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
52;3.579e-01;1.044e+00;8.334e-01;3.538e-04;7.985e-01;3.389e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
53;3.679e-01;1.044e+00;8.334e-01;3.538e-04;7.985e-01;3.389e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
54;3.779e-01;1.044e+00;8.334e-01;3.538e-04;7.985e-01;3.389e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
55;3.879e-01;1.044e+00;8.334e-01;3.538e-04;7.985e-01;3.389e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
56;3.979e-01;1.044e+00;8.334e-01;3.538e-04;7.985e-01;3.389e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
57;4.079e-01;1.044e+00;8.334e-01;3.538e-04;7.985e-01;3.390e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
58;4.179e-01;1.044e+00;8.334e-01;3.538e-04;7.985e-01;3.390e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
59;4.279e-01;1.044e+00;8.334e-01;3.538e-04;7.985e-01;3.390e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
60;4.379e-01;1.044e+00;8.334e-01;3.538e-04;7.985e-01;3.390e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
61;4.479e-01;1.044e+00;8.334e-01;3.538e-04;7.985e-01;3.390e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
62;4.579e-01;1.044e+00;8.334e-01;3.538e-04;7.985e-01;3.390e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
63;4.679e-01;1.044e+00;8.334e-01;3.538e-04;7.985e-01;3.390e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
64;4.779e-01;1.044e+00;8.334e-01;3.538e-04;7.985e-01;3.390e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
65;4.879e-01;1.044e+00;8.334e-01;3.538e-04;7.985e-01;3.390e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
66;4.979e-01;1.044e+00;8.334e-01;3.538e-04;7.985e-01;3.390e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
67;5.079e-01;1.044e+00;8.334e-01;3.538e-04;7.985e-01;3.390e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
68;5.179e-01;1.044e+00;8.334e-01;3.538e-04;7.985e-01;3.390e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
69;5.279e-01;1.044e+00;8.334e-01;3.538e-04;7.985e-01;3.390e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
70;5.379e-01;1.044e+00;8.334e-01;3.538e-04;7.985e-01;3.390e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
71;5.479e-01;1.044e+00;8.334e-01;3.538e-04;7.985e-01;3.390e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
72;5.579e-01;1.044e+00;8.334e-01;3.538e-04;7.985e-01;3.390e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
73;5.679e-01;1.044e+00;8.334e-01;3.538e-04;7.985e-01;3.390e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
74;5.779e-01;1.044e+00;8.334e-01;3.538e-04;7.985e-01;3.389e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
75;5.879e-01;1.044e+00;8.334e-01;3.538e-04;7.985e-01;3.389e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
76;5.979e-01;1.044e+00;8.334e-01;3.538e-04;7.985e-01;3.389e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
77;6.079e-01;1.044e+00;8.334e-01;3.537e-04;7.985e-01;3.389e-04;1.044e+00;1.000e+01;8.089e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
78;6.179e-01;1.044e+00;8.334e-01;3.537e-04;7.985e-01;3.389e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
79;6.279e-01;1.044e+00;8.334e-01;3.536e-04;7.985e-01;3.388e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
80;6.379e-01;1.044e+00;8.334e-01;3.536e-04;7.985e-01;3.388e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
81;6.479e-01;1.044e+00;8.334e-01;3.536e-04;7.985e-01;3.388e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
82;6.579e-01;1.044e+00;8.334e-01;3.535e-04;7.985e-01;3.387e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
83;6.679e-01;1.044e+00;8.334e-01;3.535e-04;7.985e-01;3.387e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
84;6.779e-01;1.044e+00;8.334e-01;3.535e-04;7.985e-01;3.387e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
85;6.879e-01;1.044e+00;8.334e-01;3.534e-04;7.985e-01;3.386e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
86;6.979e-01;1.044e+00;8.334e-01;3.534e-04;7.985e-01;3.386e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
87;7.079e-01;1.044e+00;8.334e-01;3.533e-04;7.985e-01;3.385e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
88;7.179e-01;1.044e+00;8.334e-01;3.532e-04;7.985e-01;3.384e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
89;7.279e-01;1.044e+00;8.334e-01;3.532e-04;7.985e-01;3.384e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
90;7.379e-01;1.044e+00;8.334e-01;3.532e-04;7.985e-01;3.384e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
91;7.479e-01;1.044e+00;8.334e-01;3.523e-04;7.985e-01;3.376e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
92;7.579e-01;1.044e+00;8.334e-01;3.523e-04;7.985e-01;3.375e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
93;7.679e-01;1.044e+00;8.334e-01;3.522e-04;7.985e-01;3.375e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
94;7.779e-01;1.044e+00;8.334e-01;3.522e-04;7.985e-01;3.374e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
95;7.879e-01;1.044e+00;8.333e-01;3.521e-04;7.984e-01;3.373e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
96;7.979e-01;1.044e+00;8.333e-01;3.520e-04;7.984e-01;3.373e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
97;8.079e-01;1.044e+00;8.333e-01;3.520e-04;7.984e-01;3.372e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
98;8.179e-01;1.044e+00;8.333e-01;3.520e-04;7.984e-01;3.372e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
99;8.279e-01;1.044e+00;8.333e-01;3.519e-04;7.984e-01;3.372e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
100;8.379e-01;1.044e+00;8.333e-01;3.519e-04;7.984e-01;3.371e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
101;8.479e-01;1.044e+00;8.333e-01;3.519e-04;7.984e-01;3.371e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
102;8.579e-01;1.044e+00;8.333e-01;3.518e-04;7.984e-01;3.371e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
103;8.679e-01;1.044e+00;8.333e-01;3.507e-04;7.984e-01;3.360e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
104;8.779e-01;1.044e+00;8.333e-01;3.506e-04;7.984e-01;3.359e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
105;8.879e-01;1.044e+00;8.333e-01;3.506e-04;7.984e-01;3.359e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
106;8.979e-01;1.044e+00;8.333e-01;3.506e-04;7.984e-01;3.359e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
107;9.079e-01;1.044e+00;8.333e-01;3.506e-04;7.984e-01;3.359e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
108;9.179e-01;1.044e+00;8.333e-01;3.506e-04;7.984e-01;3.359e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
109;9.279e-01;1.044e+00;8.333e-01;3.494e-04;7.984e-01;3.348e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
110;9.379e-01;1.044e+00;8.333e-01;3.494e-04;7.984e-01;3.348e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
111;9.479e-01;1.044e+00;8.333e-01;3.494e-04;7.984e-01;3.348e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
112;9.579e-01;1.044e+00;8.333e-01;3.494e-04;7.984e-01;3.348e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
113;9.679e-01;1.044e+00;8.333e-01;3.494e-04;7.984e-01;3.348e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
114;9.779e-01;1.044e+00;8.333e-01;3.483e-04;7.984e-01;3.337e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
115;9.879e-01;1.044e+00;8.333e-01;3.483e-04;7.984e-01;3.337e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
116;9.979e-01;1.044e+00;8.333e-01;3.483e-04;7.984e-01;3.337e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
117;1.008e+00;1.044e+00;8.333e-01;3.472e-04;7.984e-01;3.326e-04;1.044e+00;1.000e+01;8.088e-01;-2.098e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
118;1.018e+00;1.044e+00;8.333e-01;3.472e-04;7.984e-01;3.326e-04;1.044e+00;1.000e+01;8.088e-01;-2.097e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
119;1.028e+00;1.044e+00;8.333e-01;3.472e-04;7.984e-01;3.326e-04;1.044e+00;1.000e+01;8.088e-01;-2.097e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
120;1.038e+00;1.044e+00;8.333e-01;3.472e-04;7.984e-01;3.327e-04;1.044e+00;1.000e+01;8.088e-01;-2.097e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
121;1.048e+00;1.044e+00;8.333e-01;3.461e-04;7.984e-01;3.316e-04;1.044e+00;1.000e+01;8.088e-01;-2.097e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
122;1.058e+00;1.044e+00;8.333e-01;3.461e-04;7.984e-01;3.316e-04;1.044e+00;1.000e+01;8.088e-01;-2.097e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
123;1.068e+00;1.044e+00;8.333e-01;3.461e-04;7.984e-01;3.316e-04;1.044e+00;1.000e+01;8.088e-01;-2.097e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
124;1.078e+00;1.044e+00;8.333e-01;3.450e-04;7.984e-01;3.305e-04;1.044e+00;1.000e+01;8.088e-01;-2.097e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
125;1.088e+00;1.044e+00;8.333e-01;3.450e-04;7.984e-01;3.305e-04;1.044e+00;1.000e+01;8.088e-01;-2.097e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
126;1.098e+00;1.044e+00;8.333e-01;3.450e-04;7.984e-01;3.305e-04;1.044e+00;1.000e+01;8.088e-01;-2.097e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
127;1.108e+00;1.044e+00;8.333e-01;3.439e-04;7.984e-01;3.295e-04;1.044e+00;1.000e+01;8.088e-01;-2.097e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
128;1.118e+00;1.044e+00;8.333e-01;3.439e-04;7.984e-01;3.295e-04;1.044e+00;1.000e+01;8.088e-01;-2.097e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
129;1.128e+00;1.044e+00;8.333e-01;3.439e-04;7.984e-01;3.295e-04;1.044e+00;1.000e+01;8.088e-01;-2.097e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
130;1.138e+00;1.044e+00;8.333e-01;3.427e-04;7.984e-01;3.283e-04;1.044e+00;1.000e+01;8.088e-01;-2.097e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
131;1.148e+00;1.044e+00;8.333e-01;3.427e-04;7.984e-01;3.283e-04;1.044e+00;1.000e+01;8.088e-01;-2.097e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
132;1.158e+00;1.044e+00;8.333e-01;3.428e-04;7.984e-01;3.284e-04;1.044e+00;1.000e+01;8.088e-01;-2.097e-02;1.045e+00;1.000e+00;8.091e-01;1.000e+00
