time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
20.793958000;1.091e+00;8.335e-01;1.146e-01;7.643e-01;1.050e-01;1.093e+00;1.091e+00;7.501e-01;1.031e-01;1.000e+01;8.335e-01;1.097e+00;7.624e-01;1.181e-01
20.796958000;1.091e+00;8.335e-01;1.146e-01;7.643e-01;1.051e-01;1.093e+00;1.091e+00;7.501e-01;1.032e-01;1.000e+01;8.335e-01;1.097e+00;7.624e-01;1.182e-01
20.799958000;1.091e+00;8.335e-01;1.147e-01;7.643e-01;1.052e-01;1.093e+00;1.091e+00;7.501e-01;1.032e-01;1.000e+01;8.335e-01;1.097e+00;7.624e-01;1.182e-01
20.800958000;1.091e+00;8.335e-01;1.147e-01;7.643e-01;1.052e-01;1.094e+00;1.091e+00;7.501e-01;1.032e-01;1.000e+01;8.335e-01;1.097e+00;7.624e-01;1.182e-01
20.801958000;1.091e+00;8.335e-01;1.147e-01;7.643e-01;1.052e-01;1.094e+00;1.091e+00;7.501e-01;1.033e-01;1.000e+01;8.335e-01;1.097e+00;7.624e-01;1.182e-01
20.802958000;1.091e+00;8.335e-01;1.148e-01;7.643e-01;1.052e-01;1.094e+00;1.091e+00;7.501e-01;1.033e-01;1.000e+01;8.335e-01;1.097e+00;7.623e-01;1.183e-01
20.803958000;1.091e+00;8.335e-01;1.148e-01;7.643e-01;1.052e-01;1.094e+00;1.091e+00;7.501e-01;1.033e-01;1.000e+01;8.335e-01;1.097e+00;7.623e-01;1.183e-01
20.804958000;1.091e+00;8.335e-01;1.148e-01;7.642e-01;1.053e-01;1.094e+00;1.091e+00;7.501e-01;1.033e-01;1.000e+01;8.335e-01;1.097e+00;7.623e-01;1.183e-01
20.817958000;1.091e+00;8.335e-01;1.151e-01;7.642e-01;1.055e-01;1.094e+00;1.091e+00;7.501e-01;1.036e-01;1.000e+01;8.335e-01;1.097e+00;7.623e-01;1.185e-01
20.818958000;1.091e+00;8.335e-01;1.151e-01;7.642e-01;1.055e-01;1.094e+00;1.091e+00;7.501e-01;1.036e-01;1.000e+01;8.335e-01;1.097e+00;7.622e-01;1.186e-01
20.820958000;1.091e+00;8.335e-01;1.151e-01;7.642e-01;1.056e-01;1.094e+00;1.091e+00;7.501e-01;1.036e-01;1.000e+01;8.335e-01;1.097e+00;7.622e-01;1.186e-01
20.821958000;1.091e+00;8.335e-01;1.152e-01;7.641e-01;1.056e-01;1.094e+00;1.091e+00;7.501e-01;1.036e-01;1.000e+01;8.335e-01;1.097e+00;7.622e-01;1.186e-01
20.833958000;1.091e+00;8.335e-01;1.154e-01;7.641e-01;1.058e-01;1.094e+00;1.091e+00;7.501e-01;1.039e-01;1.000e+01;8.335e-01;1.097e+00;7.622e-01;1.188e-01
20.834958000;1.091e+00;8.335e-01;1.154e-01;7.641e-01;1.058e-01;1.094e+00;1.091e+00;7.501e-01;1.039e-01;1.000e+01;8.335e-01;1.097e+00;7.621e-01;1.188e-01
20.837958000;1.091e+00;8.335e-01;1.155e-01;7.641e-01;1.059e-01;1.094e+00;1.091e+00;7.501e-01;1.039e-01;1.000e+01;8.335e-01;1.097e+00;7.621e-01;1.189e-01
20.838958000;1.091e+00;8.335e-01;1.155e-01;7.640e-01;1.059e-01;1.094e+00;1.091e+00;7.501e-01;1.039e-01;1.000e+01;8.335e-01;1.097e+00;7.621e-01;1.189e-01
20.851958000;1.091e+00;8.335e-01;1.158e-01;7.640e-01;1.061e-01;1.094e+00;1.091e+00;7.501e-01;1.042e-01;1.000e+01;8.335e-01;1.097e+00;7.621e-01;1.191e-01
20.852958000;1.091e+00;8.335e-01;1.158e-01;7.640e-01;1.061e-01;1.094e+00;1.091e+00;7.501e-01;1.042e-01;1.000e+01;8.335e-01;1.097e+00;7.620e-01;1.191e-01
20.855958000;1.091e+00;8.335e-01;1.158e-01;7.640e-01;1.062e-01;1.094e+00;1.091e+00;7.501e-01;1.042e-01;1.000e+01;8.335e-01;1.097e+00;7.620e-01;1.192e-01
20.856958000;1.091e+00;8.335e-01;1.158e-01;7.639e-01;1.062e-01;1.094e+00;1.091e+00;7.501e-01;1.043e-01;1.000e+01;8.335e-01;1.097e+00;7.620e-01;1.192e-01
20.869958000;1.091e+00;8.335e-01;1.161e-01;7.639e-01;1.064e-01;1.094e+00;1.091e+00;7.501e-01;1.045e-01;1.000e+01;8.335e-01;1.097e+00;7.620e-01;1.194e-01
20.870958000;1.091e+00;8.335e-01;1.161e-01;7.639e-01;1.064e-01;1.094e+00;1.091e+00;7.501e-01;1.045e-01;1.000e+01;8.335e-01;1.097e+00;7.619e-01;1.194e-01
20.871958000;1.091e+00;8.335e-01;1.161e-01;7.639e-01;1.064e-01;1.094e+00;1.091e+00;7.501e-01;1.045e-01;1.000e+01;8.335e-01;1.097e+00;7.619e-01;1.195e-01
20.873958000;1.091e+00;8.335e-01;1.162e-01;7.639e-01;1.065e-01;1.094e+00;1.091e+00;7.501e-01;1.045e-01;1.000e+01;8.335e-01;1.097e+00;7.619e-01;1.195e-01
20.874485000;1.091e+00;8.335e-01;1.162e-01;7.639e-01;1.065e-01;1.094e+00;1.091e+00;7.501e-01;1.046e-01;1.000e+01;8.335e-01;1.097e+00;7.619e-01;1.195e-01
20.874741000;1.091e+00;8.335e-01;1.161e-01;7.639e-01;1.064e-01;1.094e+00;1.091e+00;7.501e-01;1.045e-01;1.000e+01;8.335e-01;1.097e+00;7.619e-01;1.195e-01
20.874869000;1.091e+00;8.334e-01;1.161e-01;7.639e-01;1.064e-01;1.094e+00;1.091e+00;7.501e-01;1.045e-01;1.000e+01;8.335e-01;1.097e+00;7.619e-01;1.194e-01
20.875125000;1.091e+00;8.334e-01;1.161e-01;7.638e-01;1.064e-01;1.094e+00;1.091e+00;7.501e-01;1.045e-01;1.000e+01;8.335e-01;1.097e+00;7.619e-01;1.194e-01
20.875893000;1.091e+00;8.334e-01;1.160e-01;7.638e-01;1.064e-01;1.094e+00;1.091e+00;7.501e-01;1.044e-01;1.000e+01;8.335e-01;1.097e+00;7.619e-01;1.194e-01
20.876405000;1.091e+00;8.334e-01;1.160e-01;7.638e-01;1.063e-01;1.094e+00;1.091e+00;7.501e-01;1.044e-01;1.000e+01;8.335e-01;1.097e+00;7.619e-01;1.194e-01
20.876917000;1.091e+00;8.334e-01;1.160e-01;7.638e-01;1.063e-01;1.094e+00;1.091e+00;7.501e-01;1.044e-01;1.000e+01;8.335e-01;1.097e+00;7.619e-01;1.193e-01
20.878817000;1.091e+00;8.334e-01;1.160e-01;7.638e-01;1.063e-01;1.094e+00;1.091e+00;7.501e-01;1.044e-01;1.000e+01;8.335e-01;1.097e+00;7.619e-01;1.193e-01
20.879717000;1.091e+00;8.334e-01;1.160e-01;7.638e-01;1.063e-01;1.094e+00;1.091e+00;7.500e-01;1.044e-01;1.000e+01;8.335e-01;1.097e+00;7.619e-01;1.193e-01
20.903617000;1.091e+00;8.334e-01;1.160e-01;7.638e-01;1.063e-01;1.094e+00;1.091e+00;7.500e-01;1.044e-01;1.000e+01;8.335e-01;1.097e+00;7.619e-01;1.193e-01
20.904617000;1.091e+00;8.333e-01;1.160e-01;7.638e-01;1.063e-01;1.094e+00;1.091e+00;7.500e-01;1.044e-01;1.000e+01;8.335e-01;1.097e+00;7.619e-01;1.193e-01
20.910617000;1.091e+00;8.333e-01;1.160e-01;7.638e-01;1.063e-01;1.094e+00;1.091e+00;7.500e-01;1.044e-01;1.000e+01;8.335e-01;1.097e+00;7.619e-01;1.193e-01
100.000000000;1.091e+00;8.333e-01;1.160e-01;7.638e-01;1.063e-01;1.094e+00;1.091e+00;7.500e-01;1.044e-01;1.000e+01;8.335e-01;1.097e+00;7.619e-01;1.193e-01
