time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Wind_Turbine_GEN_ActivePowerControlledPu;Wind_Turbine_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000;1.000e+00;8.332e-01;0.000e+00;8.332e-01;0.000e+00;1.015e+00;8.312e-01;5.775e-02;8.438e-01;5.862e-02;1.000e+00;3.333e-02;0.000e+00;8.439e-01;5.863e-02
29.999994;1.000e+00;8.332e-01;-9.582e-07;8.332e-01;7.919e-06;1.015e+00;8.312e-01;5.772e-02;8.438e-01;5.862e-02;1.000e+00;3.333e-02;2.882e-07;8.439e-01;5.863e-02
29.999995;2.344e-01;1.953e-01;-1.088e-06;8.332e-01;9.109e-06;2.570e-01;8.014e-01;2.281e-01;2.060e-01;5.862e-02;2.344e-01;7.813e-03;2.882e-07;8.439e-01;5.863e-02
30.000002;2.344e-01;1.952e-01;-5.122e-05;8.328e-01;-2.030e-04;2.569e-01;8.011e-01;2.278e-01;2.058e-01;5.853e-02;2.344e-01;7.809e-03;-1.712e-06;8.439e-01;5.863e-02
30.000133;2.342e-01;1.934e-01;-8.762e-04;8.257e-01;-3.726e-03;2.562e-01;7.954e-01;2.213e-01;2.038e-01;5.670e-02;2.342e-01;7.736e-03;-3.471e-05;8.439e-01;5.863e-02
30.000325;2.340e-01;1.908e-01;-1.901e-03;8.154e-01;-8.109e-03;2.553e-01;7.872e-01;2.125e-01;2.010e-01;5.425e-02;2.340e-01;7.633e-03;-7.572e-05;8.439e-01;5.863e-02
30.000741;2.338e-01;1.856e-01;-3.451e-03;7.938e-01;-1.475e-02;2.537e-01;7.693e-01;1.962e-01;1.952e-01;4.978e-02;2.338e-01;7.423e-03;-1.377e-04;8.439e-01;5.863e-02
30.000927;2.338e-01;1.834e-01;-3.851e-03;7.845e-01;-1.646e-02;2.532e-01;7.613e-01;1.900e-01;1.928e-01;4.813e-02;2.338e-01;7.336e-03;-1.537e-04;8.439e-01;5.863e-02
30.000984;2.338e-01;1.827e-01;-3.951e-03;7.816e-01;-1.689e-02;2.531e-01;7.588e-01;1.884e-01;1.921e-01;4.768e-02;2.338e-01;7.309e-03;-1.577e-04;8.439e-01;5.863e-02
30.001157;2.338e-01;1.808e-01;-4.151e-03;7.732e-01;-1.774e-02;2.528e-01;7.513e-01;1.835e-01;1.899e-01;4.637e-02;2.338e-01;7.232e-03;-1.657e-04;8.439e-01;5.863e-02
30.001468;2.340e-01;1.775e-01;-4.151e-03;7.586e-01;-1.772e-02;2.524e-01;7.380e-01;1.762e-01;1.863e-01;4.448e-02;2.340e-01;7.101e-03;-1.657e-04;8.439e-01;5.863e-02
30.001636;2.342e-01;1.759e-01;-3.975e-03;7.510e-01;-1.698e-02;2.524e-01;7.310e-01;1.732e-01;1.845e-01;4.370e-02;2.342e-01;7.034e-03;-1.587e-04;8.439e-01;5.863e-02
30.002018;2.348e-01;1.726e-01;-2.650e-03;7.351e-01;-1.129e-02;2.528e-01;7.153e-01;1.701e-01;1.809e-01;4.300e-02;2.348e-01;6.904e-03;-1.057e-04;8.439e-01;5.863e-02
30.002402;2.357e-01;1.699e-01;-3.752e-04;7.207e-01;-1.591e-03;2.540e-01;7.001e-01;1.712e-01;1.778e-01;4.350e-02;2.357e-01;6.796e-03;-1.476e-05;8.439e-01;5.863e-02
30.002594;2.363e-01;1.688e-01;1.125e-03;7.142e-01;4.761e-03;2.548e-01;6.929e-01;1.734e-01;1.766e-01;4.420e-02;2.363e-01;6.751e-03;4.524e-05;8.439e-01;5.863e-02
30.003017;2.378e-01;1.667e-01;5.175e-03;7.012e-01;2.176e-02;2.572e-01;6.776e-01;1.818e-01;1.743e-01;4.675e-02;2.378e-01;6.670e-03;2.072e-04;8.439e-01;5.863e-02
30.004072;2.427e-01;1.643e-01;1.947e-02;6.772e-01;8.024e-02;2.658e-01;6.451e-01;2.211e-01;1.715e-01;5.875e-02;2.427e-01;6.574e-03;7.792e-04;8.439e-01;5.863e-02
30.004827;2.470e-01;1.640e-01;3.290e-02;6.639e-01;1.332e-01;2.738e-01;6.245e-01;2.616e-01;1.710e-01;7.162e-02;2.470e-01;6.560e-03;1.316e-03;8.439e-01;5.863e-02
30.004983;2.480e-01;1.641e-01;3.598e-02;6.615e-01;1.451e-01;2.756e-01;6.207e-01;2.711e-01;1.711e-01;7.472e-02;2.480e-01;6.562e-03;1.439e-03;8.439e-01;5.863e-02
