time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000000;1.000e+00;8.332e-01;3.913e-09;8.332e-01;3.511e-09;1.000e+00;8.332e-01;7.500e-04;1.000e+00;3.333e-02;-1.526e-09;8.333e-01;7.540e-04
0.000001000;1.000e+00;8.332e-01;3.867e-09;8.332e-01;3.511e-09;1.000e+00;8.332e-01;7.500e-04;1.000e+00;3.333e-02;-1.569e-09;8.333e-01;7.540e-04
29.999994000;1.000e+00;8.332e-01;7.460e-09;8.332e-01;1.026e-09;1.000e+00;8.332e-01;7.500e-04;1.000e+00;3.333e-02;-3.371e-09;8.333e-01;7.540e-04
29.999994000;3.718e-01;3.098e-01;7.615e-09;8.333e-01;9.424e-10;3.718e-01;8.333e-01;2.017e-03;3.718e-01;1.239e-02;-3.234e-09;8.333e-01;7.540e-04
29.999994000;3.718e-01;3.098e-01;7.752e-09;8.333e-01;8.333e-10;3.718e-01;8.333e-01;2.017e-03;3.718e-01;1.239e-02;-3.103e-09;8.333e-01;7.540e-04
29.999995000;3.718e-01;3.098e-01;7.873e-09;8.332e-01;6.984e-10;3.718e-01;8.332e-01;2.017e-03;3.718e-01;1.239e-02;-2.978e-09;8.333e-01;7.540e-04
29.999996000;3.718e-01;3.098e-01;7.978e-09;8.332e-01;5.374e-10;3.718e-01;8.332e-01;2.017e-03;3.718e-01;1.239e-02;-2.860e-09;8.333e-01;7.540e-04
29.999998000;3.718e-01;3.097e-01;-2.499e-05;8.331e-01;-6.724e-05;3.718e-01;8.331e-01;1.950e-03;3.718e-01;1.239e-02;-1.003e-06;8.333e-01;7.540e-04
30.000002000;3.718e-01;3.096e-01;-2.499e-05;8.329e-01;-6.724e-05;3.718e-01;8.329e-01;1.950e-03;3.718e-01;1.239e-02;-1.003e-06;8.333e-01;7.540e-04
30.000010000;3.718e-01;3.095e-01;-7.499e-05;8.326e-01;-2.017e-04;3.718e-01;8.325e-01;1.816e-03;3.718e-01;1.238e-02;-3.003e-06;8.333e-01;7.540e-04
30.000014000;3.718e-01;3.095e-01;-7.499e-05;8.324e-01;-2.017e-04;3.718e-01;8.324e-01;1.816e-03;3.718e-01;1.238e-02;-3.002e-06;8.333e-01;7.540e-04
30.000015000;3.718e-01;3.095e-01;-9.999e-05;8.324e-01;-2.690e-04;3.718e-01;8.323e-01;1.748e-03;3.718e-01;1.238e-02;-4.002e-06;8.333e-01;7.540e-04
30.000016000;3.718e-01;3.094e-01;-9.999e-05;8.323e-01;-2.690e-04;3.718e-01;8.323e-01;1.748e-03;3.718e-01;1.238e-02;-4.002e-06;8.333e-01;7.540e-04
30.000018000;3.718e-01;3.094e-01;-9.999e-05;8.322e-01;-2.690e-04;3.718e-01;8.322e-01;1.748e-03;3.718e-01;1.238e-02;-4.002e-06;8.333e-01;7.540e-04
30.000022000;3.718e-01;3.093e-01;-1.250e-04;8.320e-01;-3.362e-04;3.718e-01;8.321e-01;1.681e-03;3.718e-01;1.237e-02;-5.002e-06;8.333e-01;7.540e-04
30.000030000;3.718e-01;3.092e-01;-1.500e-04;8.317e-01;-4.035e-04;3.718e-01;8.318e-01;1.614e-03;3.718e-01;1.237e-02;-6.002e-06;8.333e-01;7.540e-04
30.000046000;3.718e-01;3.090e-01;-2.250e-04;8.311e-01;-6.052e-04;3.718e-01;8.310e-01;1.412e-03;3.718e-01;1.236e-02;-9.002e-06;8.333e-01;7.540e-04
30.000078000;3.717e-01;3.084e-01;-3.500e-04;8.297e-01;-9.415e-04;3.718e-01;8.297e-01;1.076e-03;3.717e-01;1.234e-02;-1.400e-05;8.333e-01;7.540e-04
30.000080000;3.717e-01;3.084e-01;-3.500e-04;8.296e-01;-9.415e-04;3.718e-01;8.296e-01;1.076e-03;3.717e-01;1.234e-02;-1.400e-05;8.333e-01;7.540e-04
30.000081000;3.717e-01;3.084e-01;-3.500e-04;8.296e-01;-9.415e-04;3.718e-01;8.296e-01;1.076e-03;3.717e-01;1.234e-02;-1.400e-05;8.333e-01;7.540e-04
30.000082000;3.717e-01;3.084e-01;-3.750e-04;8.295e-01;-1.009e-03;3.718e-01;8.295e-01;1.009e-03;3.717e-01;1.234e-02;-1.500e-05;8.333e-01;7.540e-04
30.000084000;3.717e-01;3.084e-01;-3.750e-04;8.295e-01;-1.009e-03;3.718e-01;8.295e-01;1.009e-03;3.717e-01;1.233e-02;-1.500e-05;8.333e-01;7.540e-04
30.000088000;3.717e-01;3.083e-01;-3.750e-04;8.293e-01;-1.009e-03;3.717e-01;8.293e-01;9.415e-04;3.717e-01;1.233e-02;-1.500e-05;8.333e-01;7.540e-04
30.000096000;3.717e-01;3.081e-01;-4.250e-04;8.289e-01;-1.143e-03;3.717e-01;8.289e-01;8.742e-04;3.717e-01;1.233e-02;-1.700e-05;8.333e-01;7.540e-04
30.000102000;3.717e-01;3.080e-01;-4.500e-04;8.287e-01;-1.211e-03;3.717e-01;8.287e-01;8.070e-04;3.717e-01;1.232e-02;-1.800e-05;8.333e-01;7.540e-04
30.000103000;3.717e-01;3.080e-01;-4.500e-04;8.286e-01;-1.211e-03;3.717e-01;8.287e-01;8.070e-04;3.717e-01;1.232e-02;-1.800e-05;8.333e-01;7.540e-04
30.000104000;3.717e-01;3.080e-01;-4.500e-04;8.286e-01;-1.211e-03;3.717e-01;8.286e-01;8.070e-04;3.717e-01;1.232e-02;-1.800e-05;8.333e-01;7.540e-04
30.000106000;3.717e-01;3.080e-01;-4.500e-04;8.285e-01;-1.211e-03;3.717e-01;8.285e-01;8.070e-04;3.717e-01;1.232e-02;-1.800e-05;8.333e-01;7.540e-04
30.000110000;3.717e-01;3.079e-01;-4.750e-04;8.283e-01;-1.278e-03;3.717e-01;8.283e-01;7.398e-04;3.717e-01;1.232e-02;-1.900e-05;8.333e-01;7.540e-04
30.000118000;3.717e-01;3.078e-01;-5.000e-04;8.280e-01;-1.345e-03;3.717e-01;8.280e-01;6.725e-04;3.717e-01;1.231e-02;-2.000e-05;8.333e-01;7.540e-04
30.000134000;3.717e-01;3.075e-01;-5.500e-04;8.274e-01;-1.480e-03;3.717e-01;8.273e-01;4.708e-04;3.717e-01;1.230e-02;-2.200e-05;8.333e-01;7.540e-04
30.000166000;3.717e-01;3.070e-01;-6.750e-04;8.260e-01;-1.816e-03;3.717e-01;8.260e-01;2.018e-04;3.717e-01;1.228e-02;-2.700e-05;8.333e-01;7.540e-04
30.000230000;3.717e-01;3.060e-01;-8.750e-04;8.233e-01;-2.354e-03;3.717e-01;8.233e-01;-4.035e-04;3.717e-01;1.224e-02;-3.500e-05;8.333e-01;7.540e-04
30.000294000;3.717e-01;3.050e-01;-1.050e-03;8.207e-01;-2.825e-03;3.717e-01;8.207e-01;-8.743e-04;3.717e-01;1.220e-02;-4.200e-05;8.333e-01;7.540e-04
30.000358000;3.717e-01;3.041e-01;-1.225e-03;8.181e-01;-3.296e-03;3.717e-01;8.180e-01;-1.345e-03;3.717e-01;1.216e-02;-4.900e-05;8.333e-01;7.540e-04
30.000422000;3.717e-01;3.031e-01;-1.375e-03;8.154e-01;-3.699e-03;3.717e-01;8.154e-01;-1.749e-03;3.717e-01;1.212e-02;-5.500e-05;8.333e-01;7.540e-04
30.000486000;3.717e-01;3.021e-01;-1.475e-03;8.128e-01;-3.968e-03;3.717e-01;8.128e-01;-2.085e-03;3.717e-01;1.209e-02;-5.900e-05;8.333e-01;7.540e-04
30.000550000;3.718e-01;3.012e-01;-1.575e-03;8.102e-01;-4.237e-03;3.718e-01;8.102e-01;-2.354e-03;3.718e-01;1.205e-02;-6.300e-05;8.333e-01;7.540e-04
30.000614000;3.718e-01;3.003e-01;-1.650e-03;8.077e-01;-4.438e-03;3.718e-01;8.076e-01;-2.555e-03;3.718e-01;1.201e-02;-6.600e-05;8.333e-01;7.540e-04
30.000678000;3.718e-01;2.994e-01;-1.700e-03;8.051e-01;-4.572e-03;3.718e-01;8.051e-01;-2.689e-03;3.718e-01;1.197e-02;-6.800e-05;8.333e-01;7.540e-04
30.000742000;3.719e-01;2.984e-01;-1.750e-03;8.025e-01;-4.706e-03;3.719e-01;8.025e-01;-2.824e-03;3.719e-01;1.194e-02;-7.000e-05;8.333e-01;7.540e-04
30.000806000;3.719e-01;2.975e-01;-1.750e-03;8.000e-01;-4.705e-03;3.719e-01;8.000e-01;-2.823e-03;3.719e-01;1.190e-02;-7.000e-05;8.333e-01;7.540e-04
30.000870000;3.720e-01;2.966e-01;-1.750e-03;7.974e-01;-4.705e-03;3.720e-01;7.975e-01;-2.823e-03;3.720e-01;1.187e-02;-7.000e-05;8.333e-01;7.540e-04
30.000934000;3.720e-01;2.958e-01;-1.725e-03;7.949e-01;-4.637e-03;3.720e-01;7.949e-01;-2.755e-03;3.720e-01;1.183e-02;-6.900e-05;8.333e-01;7.540e-04
