time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
0.000000000;1.044e+00;8.333e-01;-5.898e-08;7.979e-01;-2.937e-08;1.045e+00;1.044e+00;7.500e-01;-9.204e-08;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999994000;1.044e+00;8.333e-01;1.254e-08;7.979e-01;-2.654e-08;1.045e+00;1.044e+00;7.500e-01;1.773e-09;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999994000;2.286e-01;1.362e-01;-4.616e-01;5.959e-01;-2.019e+00;2.296e-01;2.286e-01;1.226e-01;-4.155e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999995000;2.286e-01;1.362e-01;-4.616e-01;5.959e-01;-2.019e+00;2.296e-01;2.286e-01;1.226e-01;-4.155e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999998000;2.286e-01;1.362e-01;-4.616e-01;5.957e-01;-2.020e+00;2.296e-01;2.286e-01;1.225e-01;-4.155e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.975e-01;1.489e-02
30.000615000;2.284e-01;1.283e-01;-4.629e-01;5.616e-01;-2.027e+00;2.292e-01;2.284e-01;1.155e-01;-4.166e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.633e-01;1.816e-02
30.000672000;2.284e-01;1.276e-01;-4.631e-01;5.586e-01;-2.027e+00;2.292e-01;2.284e-01;1.148e-01;-4.168e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.602e-01;1.878e-02
30.002462000;2.316e-01;1.099e-01;-4.711e-01;4.745e-01;-2.035e+00;2.326e-01;2.316e-01;9.889e-02;-4.240e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.765e-01;6.060e-02
30.002848000;2.330e-01;1.070e-01;-4.737e-01;4.594e-01;-2.034e+00;2.343e-01;2.330e-01;9.632e-02;-4.264e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.612e-01;7.684e-02
30.002912000;2.332e-01;1.066e-01;-4.742e-01;4.570e-01;-2.033e+00;2.346e-01;2.332e-01;9.592e-02;-4.268e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.588e-01;7.979e-02
