time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.000e+00;8.333e-01;-2.216e-06;8.333e-01;-2.226e-06;1.000e+00;1.017e+00;8.414e-01;7.171e-02;1.000e+00;7.500e-01;-2.003e-06;8.333e-01;0.000e+00;1.000e+00;5.000e+01;5.000e+01
0.000001000;1.000e+00;8.333e-01;-2.216e-06;8.333e-01;-2.226e-06;1.000e+00;1.017e+00;8.414e-01;7.171e-02;1.000e+00;7.500e-01;-2.003e-06;8.333e-01;0.000e+00;1.000e+00;5.000e+01;5.000e+01
0.001024000;1.000e+00;8.333e-01;-3.327e-06;8.333e-01;-3.337e-06;1.000e+00;1.017e+00;8.414e-01;7.171e-02;1.000e+00;7.500e-01;-3.005e-06;8.333e-01;0.000e+00;1.000e+00;5.000e+01;5.000e+01
0.002024000;1.000e+00;8.333e-01;-4.438e-06;8.333e-01;-4.448e-06;1.000e+00;1.017e+00;8.414e-01;7.170e-02;1.000e+00;7.500e-01;-4.005e-06;8.333e-01;0.000e+00;1.000e+00;5.000e+01;5.000e+01
0.003024000;1.000e+00;8.333e-01;-5.550e-06;8.333e-01;-5.561e-06;1.000e+00;1.017e+00;8.414e-01;7.170e-02;1.000e+00;7.499e-01;-5.005e-06;8.333e-01;0.000e+00;1.000e+00;5.000e+01;5.000e+01
0.004024000;1.000e+00;8.333e-01;-6.662e-06;8.333e-01;-6.672e-06;1.000e+00;1.017e+00;8.413e-01;7.170e-02;1.000e+00;7.499e-01;-6.005e-06;8.333e-01;0.000e+00;1.000e+00;5.000e+01;5.000e+01
0.005024000;1.000e+00;8.332e-01;-7.773e-06;8.332e-01;-7.783e-06;1.000e+00;1.017e+00;8.413e-01;7.169e-02;1.000e+00;7.499e-01;-7.005e-06;8.333e-01;0.000e+00;1.000e+00;5.000e+01;5.000e+01
0.007024000;1.000e+00;8.332e-01;-9.995e-06;8.332e-01;-1.000e-05;1.000e+00;1.017e+00;8.413e-01;7.169e-02;1.000e+00;7.499e-01;-9.006e-06;8.333e-01;0.000e+00;1.000e+00;5.000e+01;5.000e+01
0.008024000;1.000e+00;8.332e-01;-1.110e-05;8.332e-01;-1.111e-05;1.000e+00;1.017e+00;8.413e-01;7.168e-02;1.000e+00;7.499e-01;-1.001e-05;8.333e-01;0.000e+00;1.000e+00;5.000e+01;5.000e+01
0.011024000;1.000e+00;8.332e-01;-1.332e-05;8.332e-01;-1.333e-05;1.000e+00;1.017e+00;8.413e-01;7.168e-02;1.000e+00;7.499e-01;-1.201e-05;8.333e-01;0.000e+00;1.000e+00;5.000e+01;5.000e+01
0.012024000;1.000e+00;8.332e-01;-1.443e-05;8.332e-01;-1.444e-05;1.000e+00;1.017e+00;8.413e-01;7.168e-02;1.000e+00;7.498e-01;-1.301e-05;8.333e-01;0.000e+00;1.000e+00;5.000e+01;5.000e+01
0.013024000;1.000e+00;8.332e-01;-1.443e-05;8.332e-01;-1.444e-05;1.000e+00;1.017e+00;8.412e-01;7.167e-02;1.000e+00;7.498e-01;-1.301e-05;8.333e-01;0.000e+00;1.000e+00;5.000e+01;5.000e+01
0.014024000;1.000e+00;8.332e-01;-1.443e-05;8.331e-01;-1.445e-05;1.000e+00;1.017e+00;8.412e-01;7.167e-02;1.000e+00;7.498e-01;-1.301e-05;8.333e-01;0.000e+00;1.000e+00;5.000e+01;5.000e+01
0.015024000;1.000e+00;8.331e-01;-1.555e-05;8.331e-01;-1.557e-05;1.000e+00;1.017e+00;8.412e-01;7.167e-02;1.000e+00;7.498e-01;-1.401e-05;8.333e-01;0.000e+00;1.000e+00;5.000e+01;5.000e+01
0.026024000;1.000e+00;8.331e-01;-1.221e-05;8.331e-01;-1.223e-05;1.000e+00;1.017e+00;8.412e-01;7.167e-02;1.000e+00;7.498e-01;-1.100e-05;8.333e-01;0.000e+00;1.000e+00;5.000e+01;5.000e+01
0.027024000;1.000e+00;8.331e-01;-1.110e-05;8.331e-01;-1.112e-05;1.000e+00;1.017e+00;8.412e-01;7.168e-02;1.000e+00;7.498e-01;-1.000e-05;8.333e-01;0.000e+00;1.000e+00;5.000e+01;5.000e+01
0.028024000;1.000e+00;8.332e-01;-9.993e-06;8.331e-01;-1.001e-05;1.000e+00;1.017e+00;8.412e-01;7.168e-02;1.000e+00;7.498e-01;-9.004e-06;8.333e-01;0.000e+00;1.000e+00;5.000e+01;5.000e+01
0.029024000;1.000e+00;8.332e-01;-9.993e-06;8.332e-01;-1.001e-05;1.000e+00;1.017e+00;8.412e-01;7.168e-02;1.000e+00;7.498e-01;-9.004e-06;8.333e-01;0.000e+00;1.000e+00;5.000e+01;5.000e+01
0.030024000;1.000e+00;8.332e-01;-8.882e-06;8.332e-01;-8.894e-06;1.000e+00;1.017e+00;8.413e-01;7.168e-02;1.000e+00;7.499e-01;-8.004e-06;8.333e-01;0.000e+00;1.000e+00;5.000e+01;5.000e+01
