time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Wind_Turbine_GEN_ActivePowerControlledPu;Wind_Turbine_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000;1.022e+00;3.984e-01;1.517e-01;3.897e-01;1.483e-01;1.041e+00;3.851e-01;1.597e-01;4.011e-01;1.663e-01;1.022e+00;1.594e-02;6.066e-03;4.218e-01;4.729e-01
0.000032;1.023e+00;3.986e-01;1.550e-01;3.897e-01;1.515e-01;1.042e+00;3.851e-01;1.629e-01;4.013e-01;1.697e-01;1.023e+00;1.595e-02;6.199e-03;4.218e-01;4.729e-01
0.000064;1.023e+00;3.988e-01;1.583e-01;3.898e-01;1.547e-01;1.043e+00;3.851e-01;1.660e-01;4.015e-01;1.731e-01;1.023e+00;1.595e-02;6.330e-03;4.218e-01;4.729e-01
0.000096;1.023e+00;3.990e-01;1.615e-01;3.899e-01;1.578e-01;1.043e+00;3.851e-01;1.691e-01;4.017e-01;1.764e-01;1.023e+00;1.596e-02;6.459e-03;4.218e-01;4.729e-01
0.000128;1.024e+00;3.992e-01;1.646e-01;3.900e-01;1.608e-01;1.044e+00;3.851e-01;1.721e-01;4.019e-01;1.797e-01;1.024e+00;1.597e-02;6.586e-03;4.218e-01;4.729e-01
0.000160;1.024e+00;3.994e-01;1.678e-01;3.900e-01;1.639e-01;1.044e+00;3.851e-01;1.752e-01;4.022e-01;1.829e-01;1.024e+00;1.598e-02;6.712e-03;4.218e-01;4.729e-01
0.000192;1.024e+00;3.996e-01;1.709e-01;3.901e-01;1.668e-01;1.045e+00;3.851e-01;1.781e-01;4.024e-01;1.861e-01;1.024e+00;1.598e-02;6.836e-03;4.218e-01;4.729e-01
0.000224;1.025e+00;3.998e-01;1.739e-01;3.902e-01;1.698e-01;1.045e+00;3.851e-01;1.810e-01;4.026e-01;1.892e-01;1.025e+00;1.599e-02;6.958e-03;4.218e-01;4.729e-01
0.000278;1.025e+00;4.001e-01;1.790e-01;3.903e-01;1.746e-01;1.046e+00;3.851e-01;1.859e-01;4.029e-01;1.945e-01;1.025e+00;1.600e-02;7.160e-03;4.218e-01;4.729e-01
0.000310;1.025e+00;4.003e-01;1.819e-01;3.904e-01;1.774e-01;1.047e+00;3.851e-01;1.886e-01;4.031e-01;1.975e-01;1.025e+00;1.601e-02;7.277e-03;4.218e-01;4.729e-01
0.000342;1.026e+00;4.005e-01;1.848e-01;3.905e-01;1.802e-01;1.047e+00;3.851e-01;1.914e-01;4.033e-01;2.005e-01;1.026e+00;1.602e-02;7.393e-03;4.218e-01;4.729e-01
0.000374;1.026e+00;4.007e-01;1.877e-01;3.905e-01;1.829e-01;1.048e+00;3.851e-01;1.941e-01;4.035e-01;2.034e-01;1.026e+00;1.603e-02;7.507e-03;4.218e-01;4.729e-01
0.000406;1.026e+00;4.009e-01;1.905e-01;3.906e-01;1.856e-01;1.048e+00;3.851e-01;1.968e-01;4.037e-01;2.063e-01;1.026e+00;1.604e-02;7.620e-03;4.218e-01;4.729e-01
0.000438;1.026e+00;4.011e-01;1.933e-01;3.907e-01;1.883e-01;1.049e+00;3.851e-01;1.994e-01;4.039e-01;2.092e-01;1.026e+00;1.604e-02;7.730e-03;4.218e-01;4.729e-01
0.001145;1.031e+00;4.044e-01;2.452e-01;3.921e-01;2.378e-01;1.058e+00;3.853e-01;2.486e-01;4.076e-01;2.630e-01;1.031e+00;1.618e-02;9.810e-03;4.218e-01;4.729e-01
0.001209;1.032e+00;4.047e-01;2.492e-01;3.922e-01;2.415e-01;1.059e+00;3.853e-01;2.523e-01;4.079e-01;2.671e-01;1.032e+00;1.619e-02;9.967e-03;4.218e-01;4.729e-01
0.001273;1.032e+00;4.049e-01;2.530e-01;3.923e-01;2.451e-01;1.059e+00;3.854e-01;2.559e-01;4.082e-01;2.711e-01;1.032e+00;1.620e-02;1.012e-02;4.218e-01;4.729e-01
0.001337;1.033e+00;4.052e-01;2.567e-01;3.924e-01;2.486e-01;1.060e+00;3.854e-01;2.594e-01;4.085e-01;2.750e-01;1.033e+00;1.621e-02;1.027e-02;4.218e-01;4.729e-01
