time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.006506;1.041e+00;8.294e-01;-6.516e-02;7.967e-01;-6.259e-02;1.021e+00;1.051e+00;8.093e-01;-4.041e-03;1.041e+00;7.464e-01;-5.864e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.006737;1.041e+00;8.294e-01;-6.524e-02;7.967e-01;-6.267e-02;1.021e+00;1.051e+00;8.094e-01;-4.116e-03;1.041e+00;7.465e-01;-5.872e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.006944;1.041e+00;8.294e-01;-6.531e-02;7.968e-01;-6.273e-02;1.021e+00;1.051e+00;8.094e-01;-4.171e-03;1.041e+00;7.465e-01;-5.878e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.007151;1.041e+00;8.295e-01;-6.536e-02;7.968e-01;-6.278e-02;1.021e+00;1.051e+00;8.095e-01;-4.216e-03;1.041e+00;7.465e-01;-5.882e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.007359;1.041e+00;8.295e-01;-6.540e-02;7.968e-01;-6.282e-02;1.021e+00;1.051e+00;8.095e-01;-4.250e-03;1.041e+00;7.466e-01;-5.886e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.007566;1.041e+00;8.296e-01;-6.543e-02;7.969e-01;-6.285e-02;1.021e+00;1.051e+00;8.096e-01;-4.273e-03;1.041e+00;7.466e-01;-5.889e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.007774;1.041e+00;8.296e-01;-6.545e-02;7.969e-01;-6.287e-02;1.021e+00;1.051e+00;8.096e-01;-4.286e-03;1.041e+00;7.467e-01;-5.890e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.007981;1.041e+00;8.297e-01;-6.546e-02;7.970e-01;-6.288e-02;1.021e+00;1.051e+00;8.096e-01;-4.290e-03;1.041e+00;7.467e-01;-5.891e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.008188;1.041e+00;8.297e-01;-6.546e-02;7.970e-01;-6.288e-02;1.021e+00;1.051e+00;8.097e-01;-4.285e-03;1.041e+00;7.467e-01;-5.891e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.008396;1.041e+00;8.297e-01;-6.545e-02;7.971e-01;-6.287e-02;1.021e+00;1.051e+00;8.097e-01;-4.270e-03;1.041e+00;7.468e-01;-5.891e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.008603;1.041e+00;8.298e-01;-6.543e-02;7.971e-01;-6.285e-02;1.021e+00;1.051e+00;8.098e-01;-4.247e-03;1.041e+00;7.468e-01;-5.889e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.008810;1.041e+00;8.298e-01;-6.540e-02;7.971e-01;-6.283e-02;1.021e+00;1.051e+00;8.098e-01;-4.215e-03;1.041e+00;7.469e-01;-5.886e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.009018;1.041e+00;8.299e-01;-6.537e-02;7.972e-01;-6.279e-02;1.021e+00;1.051e+00;8.099e-01;-4.175e-03;1.041e+00;7.469e-01;-5.883e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.009225;1.041e+00;8.299e-01;-6.532e-02;7.972e-01;-6.275e-02;1.021e+00;1.051e+00;8.099e-01;-4.128e-03;1.041e+00;7.469e-01;-5.879e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.009432;1.041e+00;8.300e-01;-6.527e-02;7.973e-01;-6.270e-02;1.021e+00;1.051e+00;8.099e-01;-4.073e-03;1.041e+00;7.470e-01;-5.875e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.009640;1.041e+00;8.300e-01;-6.521e-02;7.973e-01;-6.264e-02;1.021e+00;1.051e+00;8.100e-01;-4.011e-03;1.041e+00;7.470e-01;-5.869e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.009847;1.041e+00;8.301e-01;-6.515e-02;7.974e-01;-6.258e-02;1.021e+00;1.051e+00;8.100e-01;-3.942e-03;1.041e+00;7.471e-01;-5.863e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.010054;1.041e+00;8.301e-01;-6.507e-02;7.974e-01;-6.251e-02;1.022e+00;1.051e+00;8.101e-01;-3.867e-03;1.041e+00;7.471e-01;-5.857e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.010262;1.041e+00;8.302e-01;-6.499e-02;7.975e-01;-6.243e-02;1.022e+00;1.051e+00;8.101e-01;-3.785e-03;1.041e+00;7.472e-01;-5.849e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.010469;1.041e+00;8.302e-01;-6.491e-02;7.975e-01;-6.235e-02;1.022e+00;1.051e+00;8.102e-01;-3.696e-03;1.041e+00;7.472e-01;-5.842e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.010677;1.041e+00;8.303e-01;-6.481e-02;7.976e-01;-6.226e-02;1.022e+00;1.051e+00;8.102e-01;-3.603e-03;1.041e+00;7.473e-01;-5.833e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.010884;1.041e+00;8.303e-01;-6.472e-02;7.976e-01;-6.216e-02;1.022e+00;1.051e+00;8.102e-01;-3.504e-03;1.041e+00;7.473e-01;-5.824e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.011091;1.041e+00;8.304e-01;-6.461e-02;7.976e-01;-6.206e-02;1.022e+00;1.051e+00;8.103e-01;-3.399e-03;1.041e+00;7.474e-01;-5.815e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.011299;1.041e+00;8.305e-01;-6.450e-02;7.977e-01;-6.196e-02;1.022e+00;1.051e+00;8.103e-01;-3.290e-03;1.041e+00;7.474e-01;-5.805e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.011506;1.041e+00;8.305e-01;-6.439e-02;7.977e-01;-6.185e-02;1.022e+00;1.051e+00;8.103e-01;-3.176e-03;1.041e+00;7.475e-01;-5.795e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.011713;1.041e+00;8.306e-01;-6.427e-02;7.978e-01;-6.173e-02;1.022e+00;1.051e+00;8.104e-01;-3.057e-03;1.041e+00;7.475e-01;-5.784e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.011921;1.041e+00;8.306e-01;-6.414e-02;7.978e-01;-6.161e-02;1.022e+00;1.051e+00;8.104e-01;-2.933e-03;1.041e+00;7.476e-01;-5.773e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.012128;1.041e+00;8.307e-01;-6.401e-02;7.979e-01;-6.149e-02;1.022e+00;1.051e+00;8.105e-01;-2.806e-03;1.041e+00;7.476e-01;-5.761e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.012335;1.041e+00;8.307e-01;-6.388e-02;7.979e-01;-6.136e-02;1.022e+00;1.051e+00;8.105e-01;-2.674e-03;1.041e+00;7.476e-01;-5.749e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.012543;1.041e+00;8.308e-01;-6.374e-02;7.980e-01;-6.123e-02;1.022e+00;1.051e+00;8.105e-01;-2.538e-03;1.041e+00;7.477e-01;-5.737e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.012750;1.041e+00;8.308e-01;-6.360e-02;7.980e-01;-6.109e-02;1.022e+00;1.051e+00;8.106e-01;-2.400e-03;1.041e+00;7.477e-01;-5.724e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.012895;1.041e+00;8.309e-01;-6.350e-02;7.980e-01;-6.099e-02;1.022e+00;1.051e+00;8.106e-01;-2.300e-03;1.041e+00;7.478e-01;-5.715e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.012899;1.041e+00;8.309e-01;-6.350e-02;7.980e-01;-6.099e-02;1.022e+00;1.051e+00;8.106e-01;-2.298e-03;1.041e+00;7.478e-01;-5.715e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.012903;1.041e+00;8.309e-01;-6.350e-02;7.981e-01;-6.099e-02;1.022e+00;1.051e+00;8.106e-01;-2.295e-03;1.041e+00;7.478e-01;-5.715e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.013151;1.041e+00;8.309e-01;-6.332e-02;7.981e-01;-6.082e-02;1.022e+00;1.051e+00;8.106e-01;-2.122e-03;1.041e+00;7.478e-01;-5.699e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.013407;1.041e+00;8.310e-01;-6.313e-02;7.982e-01;-6.064e-02;1.022e+00;1.051e+00;8.107e-01;-1.938e-03;1.041e+00;7.479e-01;-5.682e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.013663;1.041e+00;8.311e-01;-6.294e-02;7.982e-01;-6.045e-02;1.022e+00;1.051e+00;8.107e-01;-1.751e-03;1.041e+00;7.480e-01;-5.665e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.013919;1.041e+00;8.311e-01;-6.274e-02;7.983e-01;-6.026e-02;1.022e+00;1.051e+00;8.108e-01;-1.559e-03;1.041e+00;7.480e-01;-5.647e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.014175;1.041e+00;8.312e-01;-6.254e-02;7.983e-01;-6.007e-02;1.022e+00;1.051e+00;8.108e-01;-1.364e-03;1.041e+00;7.481e-01;-5.629e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.014431;1.041e+00;8.312e-01;-6.234e-02;7.984e-01;-5.988e-02;1.022e+00;1.051e+00;8.108e-01;-1.165e-03;1.041e+00;7.481e-01;-5.611e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.014687;1.041e+00;8.313e-01;-6.213e-02;7.984e-01;-5.968e-02;1.023e+00;1.051e+00;8.109e-01;-9.629e-04;1.041e+00;7.482e-01;-5.592e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.014943;1.041e+00;8.314e-01;-6.192e-02;7.985e-01;-5.947e-02;1.023e+00;1.051e+00;8.109e-01;-7.578e-04;1.041e+00;7.482e-01;-5.573e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.015199;1.041e+00;8.314e-01;-6.171e-02;7.985e-01;-5.927e-02;1.023e+00;1.051e+00;8.110e-01;-5.506e-04;1.041e+00;7.483e-01;-5.554e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.015455;1.041e+00;8.315e-01;-6.150e-02;7.986e-01;-5.906e-02;1.023e+00;1.051e+00;8.110e-01;-3.414e-04;1.041e+00;7.483e-01;-5.535e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.015711;1.041e+00;8.315e-01;-6.128e-02;7.986e-01;-5.885e-02;1.023e+00;1.051e+00;8.110e-01;-1.300e-04;1.041e+00;7.484e-01;-5.515e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.015967;1.041e+00;8.316e-01;-6.106e-02;7.987e-01;-5.864e-02;1.023e+00;1.051e+00;8.111e-01;8.243e-05;1.041e+00;7.484e-01;-5.495e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.016223;1.041e+00;8.317e-01;-6.084e-02;7.987e-01;-5.843e-02;1.023e+00;1.051e+00;8.111e-01;2.970e-04;1.041e+00;7.485e-01;-5.475e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.016479;1.041e+00;8.317e-01;-6.062e-02;7.988e-01;-5.821e-02;1.023e+00;1.051e+00;8.111e-01;5.136e-04;1.041e+00;7.486e-01;-5.455e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.016735;1.041e+00;8.318e-01;-6.039e-02;7.988e-01;-5.800e-02;1.023e+00;1.051e+00;8.112e-01;7.302e-04;1.041e+00;7.486e-01;-5.435e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.016991;1.041e+00;8.318e-01;-6.017e-02;7.988e-01;-5.778e-02;1.023e+00;1.052e+00;8.112e-01;9.489e-04;1.041e+00;7.487e-01;-5.415e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.017247;1.041e+00;8.319e-01;-5.994e-02;7.989e-01;-5.756e-02;1.023e+00;1.052e+00;8.112e-01;1.168e-03;1.041e+00;7.487e-01;-5.395e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.017503;1.041e+00;8.319e-01;-5.971e-02;7.989e-01;-5.734e-02;1.023e+00;1.052e+00;8.112e-01;1.386e-03;1.041e+00;7.487e-01;-5.374e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
