time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_NetworkFrequencyPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;1.044295416359846;0.4999921711216793;0.47869493143921277;-6.306160306126918e-07;-5.72663349537228e-07;10.000904505705446;0.48933087586148305;0.010919062430547398;0.011409051881578758;1.0447919472730511;1.0001515495586997;0.48939886104617214;1.0000930846418308
1e-06;1.044295504431941;0.49999222754941447;0.47869493372929783;-6.306530881273187e-07;-5.727077122589518e-07;10.000902015027018;0.4893303340078917;0.010919070955039053;0.011409050968366552;1.0447917053504878;1.0001510103650069;0.4893990293854804;1.0000928354424956
2e-06;1.044295599876851;0.4999922875715923;0.47869493603001195;-6.306931877133268e-07;-5.727555881180799e-07;10.000899298795352;0.48932975077479496;0.010919080110166011;0.011409049994916435;1.0447914425223395;1.0001504331226476;0.48939920914363455;1.000092568325767
4e-06;1.0442957031608249;0.49999235143587256;0.4786949381716092;-6.307367641920754e-07;-5.728071320717674e-07;10.000896320612586;0.48932912417506513;0.010919089912249064;0.011409048964294087;1.0447911564532613;1.0001498187691154;0.4893994001797429;1.0000922824282557
8e-06;1.0442958147334938;0.49999241965071556;0.47869493974502636;-6.307841439676576e-07;-5.728623367917619e-07;10.00089304839012;0.4893284523905008;0.010919100375725094;0.011409047876650504;1.0447908456730761;1.000149167871456;0.4893996026334915;1.0000919770123986
1.6e-05;1.044295936077446;0.4999924926741448;0.47869494059933815;-6.308352689906466e-07;-5.729211329590703e-07;10.000889457510365;0.4893277340663002;0.01091911151451765;0.011409046731562816;1.0447905089793064;1.0001484792945687;0.4893998170993889;1.0000916521210035
3.2e-05;1.0442960705805566;0.49999257078762405;0.4786949417647008;-6.30889773480252e-07;-5.729834790339185e-07;10.000885530780039;0.489326968767298;0.010919123338044118;0.011409045535875743;1.0447901441727514;1.0001477500407279;0.489400044969848;1.0000913076342188
6.4e-05;1.04429622321833;0.4999926538194914;0.4786949454100789;-6.309473229682737e-07;-5.730492769057072e-07;10.00088125609926;0.4893261566557796;0.010919135844157341;0.011409044305999596;1.044789747847318;1.000146976315755;0.4894002883359072;1.0000909419790112
0.000128;1.044296398901422;0.49999274061859833;0.4786949541196677;-6.310076926677217e-07;-5.731182891384398e-07;10.00087662509614;0.48932529757107196;0.010919149019548675;0.011409043058695566;1.0447893164280164;1.0001461545216799;0.4894005491368255;1.0000905525437238
0.000256;1.044296600804248;0.4999928289734064;0.4786949707823468;-6.310704403836011e-07;-5.731901864970355e-07;10.000871630804532;0.48932439071431866;0.010919162847324883;0.011409041799613905;1.0447888471330382;1.0001452811615856;0.48940082825983233;1.000090136926677
0.000512;1.0442968303454014;0.4999929161491026;0.4786949987698317;-6.311344673310005e-07;-5.732645734128421e-07;10.00086626089095;0.48932343526167743;0.010919177310355386;0.011409040521361125;1.044788338510347;1.0001443522683342;0.4894011253671426;1.0000896932385939
0.000768;1.0442970885645102;0.4999929991626152;0.47869504190746265;-6.311978797574975e-07;-5.733410082353343e-07;10.000860496716907;0.4893224311403679;0.010919192389317016;0.011409039211719112;1.044787791031226;1.000143362964186;0.4894014394918353;1.0000892194511148
0.001;1.0442973774390496;0.499993074720565;0.4786951045091376;-6.31258324092156e-07;-5.734191171039481e-07;10.00085432611273;0.4893213793094987;0.010919208061071424;0.01140903786089773;1.0447872075879547;1.0001423069585686;0.48940176965051085;1.0000887131359533
0.001;1.0442977002226412;0.4999931394556143;0.4786951912957577;-6.313133203936312e-07;-5.734986815233077e-07;10.000847752493666;0.4893202813350331;0.01091922430291054;0.011409036460157618;1.0447865930357398;1.0001411764219403;0.4894021148021199;1.000088172103056
0.001001;1.0442980605181453;0.4999931903465687;0.47869530694442264;-6.313602828270414e-07;-5.735795056313471e-07;10.000840790956374;0.4893191386958924;0.010919241099125312;0.011409034998169537;1.044785952513018;1.000139962807903;0.48940247358898425;1.0000875950511998
0.001002;1.0442984611665027;0.49999322497433213;0.47869545562865845;-6.313966723507172e-07;-5.736611324935469e-07;10.000833463376411;0.4893179525427088;0.010919258436922475;0.011409033462647237;1.0447852899460512;1.0001386580448048;0.48940284452486754;1.000086981781449
0.001004;1.0442989044162174;0.49999324144140417;0.4786956408489815;-6.314204747527945e-07;-5.737428334861549e-07;10.00082579042684;0.48931672395458337;0.01091927629757251;0.01140903184262099;1.0447846081382193;1.0001372554312837;0.48940322624589994;1.0000863331157404
0.001008;1.044299392398648;0.4999932380332207;0.47869586525518504;-6.314304736659433e-07;-5.738239308787654e-07;10.00081778113351;0.4893154541292452;0.010919294659627576;0.011409030121152356;1.0447839097715848;1.00013574995721;0.48940361752135847;1.0000856503144382
0.001016;1.0442999263214476;0.49999321324922535;0.4786961304856477;-6.314259283095131e-07;-5.739039682209894e-07;10.000809434777466;0.4893141440466437;0.01091931350632605;0.011409028267815969;1.044783197882844;1.0001341378421282;0.4894040173475993;1.0000849341070541
0.001032;1.0443005054865782;0.49999316654671144;0.4786964373915916;-6.314061645334041e-07;-5.739825484379089e-07;10.000800748818138;0.4893127941399237;0.010919332823426704;0.011409026249796745;1.0447824756079804;1.0001324157486415;0.4894044249583479;1.000084184222894
0.001064;1.0443011277769054;0.4999930986527166;0.4786967861801859;-6.313706362860437e-07;-5.740591030616488e-07;10.000791720071735;0.48931140486629576;0.010919352597673864;0.011409024046472144;1.0447817456772057;1.000130580754211;0.4894048394795146;1.000083400267923
0.001128;1.0443017910820729;0.4999930104435786;0.47869717629435726;-6.313191361645869e-07;-5.741328082915965e-07;10.000782346219326;0.48930997766417805;0.010919372825695378;0.011409021645100362;1.0447810100541448;1.0001286312776767;0.48940525938674045;1.0000825834312284
0.001256;1.044302494489082;0.4999929018643029;0.47869760679289564;-6.312518551280496e-07;-5.742026577951527e-07;10.00077263203396;0.48930851511887324;0.010919393517787446;0.01140901902841557;1.044780270088835;1.0001265675701234;0.489405681970585;1.000081737057213
0.001512;1.044303238422107;0.49999277234054257;0.47869807701275185;-6.311694074987031e-07;-5.742675377258498e-07;10.000762590455675;0.4893070200747377;0.010919414684475019;0.011409016165992927;1.0447795268357618;1.0001243912339217;0.48940610322297834;1.0000808654463873
0.002024;1.0443040234344927;0.49999147412236605;0.4786974877630033;-8.032205845314189e-07;-7.391487036301442e-07;10.000752233835422;0.4893044943358478;0.010919436321806905;0.011409013013733267;1.0447787806131386;1.0001221047811033;0.4894055185557013;1.0000799723343623
0.002536;1.0443048492723512;0.49999113118178806;0.4786978713948891;3.445432489869244e-07;3.596175978011811e-07;10.00074156521777;0.4893019379660629;0.010919458410648283;0.011409009527073742;1.0447780299680156;1.000119711344806;0.4894049224647822;1.0000790601586327
0.003048;1.0443055670492076;0.49998857522664203;0.4786962604208698;-4.730551379307456e-07;-4.233495802465755e-07;10.000730580604761;0.48929834976187603;0.010919480926032777;0.01140900567602649;1.0447772713391343;1.0001172141521888;0.4894033096458631;1.0000781303479533
