time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu
20.006396000;1.050e+00;8.378e-01;1.480e-02;7.977e-01;1.409e-02;1.050e+00;3.351e-02;5.920e-04;1.000e+01;8.333e-01
20.006908000;1.051e+00;8.381e-01;1.578e-02;7.976e-01;1.501e-02;1.051e+00;3.352e-02;6.310e-04;1.000e+01;8.333e-01
20.007420000;1.051e+00;8.383e-01;1.673e-02;7.976e-01;1.591e-02;1.051e+00;3.353e-02;6.690e-04;1.000e+01;8.333e-01
20.007932000;1.051e+00;8.386e-01;1.765e-02;7.976e-01;1.679e-02;1.051e+00;3.354e-02;7.060e-04;1.000e+01;8.333e-01
20.008444000;1.052e+00;8.388e-01;1.855e-02;7.975e-01;1.764e-02;1.052e+00;3.355e-02;7.420e-04;1.000e+01;8.333e-01
20.008956000;1.052e+00;8.390e-01;1.940e-02;7.975e-01;1.844e-02;1.052e+00;3.356e-02;7.760e-04;1.000e+01;8.333e-01
20.009468000;1.052e+00;8.393e-01;2.022e-02;7.975e-01;1.922e-02;1.052e+00;3.357e-02;8.090e-04;1.000e+01;8.333e-01
20.009980000;1.053e+00;8.394e-01;2.105e-02;7.974e-01;2.000e-02;1.053e+00;3.358e-02;8.420e-04;1.000e+01;8.333e-01
20.010492000;1.053e+00;8.396e-01;2.183e-02;7.973e-01;2.073e-02;1.053e+00;3.358e-02;8.730e-04;1.000e+01;8.333e-01
20.011004000;1.053e+00;8.398e-01;2.258e-02;7.973e-01;2.143e-02;1.053e+00;3.359e-02;9.030e-04;1.000e+01;8.333e-01
20.011516000;1.054e+00;8.400e-01;2.330e-02;7.972e-01;2.211e-02;1.054e+00;3.360e-02;9.320e-04;1.000e+01;8.333e-01
20.012028000;1.054e+00;8.401e-01;2.403e-02;7.972e-01;2.280e-02;1.054e+00;3.361e-02;9.610e-04;1.000e+01;8.333e-01
20.012540000;1.054e+00;8.403e-01;2.470e-02;7.971e-01;2.343e-02;1.054e+00;3.361e-02;9.880e-04;1.000e+01;8.333e-01
20.013052000;1.054e+00;8.404e-01;2.535e-02;7.970e-01;2.404e-02;1.054e+00;3.362e-02;1.014e-03;1.000e+01;8.333e-01
20.013564000;1.055e+00;8.405e-01;2.600e-02;7.969e-01;2.465e-02;1.055e+00;3.362e-02;1.040e-03;1.000e+01;8.333e-01
20.014076000;1.055e+00;8.406e-01;2.660e-02;7.969e-01;2.521e-02;1.055e+00;3.363e-02;1.064e-03;1.000e+01;8.333e-01
20.014398000;1.055e+00;8.407e-01;2.698e-02;7.968e-01;2.557e-02;1.055e+00;3.363e-02;1.079e-03;1.000e+01;8.333e-01
20.014654000;1.055e+00;8.407e-01;2.728e-02;7.968e-01;2.585e-02;1.055e+00;3.363e-02;1.091e-03;1.000e+01;8.333e-01
20.014910000;1.055e+00;8.408e-01;2.755e-02;7.967e-01;2.611e-02;1.055e+00;3.363e-02;1.102e-03;1.000e+01;8.333e-01
20.015422000;1.056e+00;8.409e-01;2.810e-02;7.966e-01;2.662e-02;1.056e+00;3.363e-02;1.124e-03;1.000e+01;8.333e-01
20.015934000;1.056e+00;8.410e-01;2.865e-02;7.965e-01;2.714e-02;1.056e+00;3.364e-02;1.146e-03;1.000e+01;8.333e-01
20.016446000;1.056e+00;8.410e-01;2.918e-02;7.965e-01;2.763e-02;1.056e+00;3.364e-02;1.167e-03;1.000e+01;8.333e-01
20.016958000;1.056e+00;8.411e-01;2.965e-02;7.964e-01;2.807e-02;1.056e+00;3.364e-02;1.186e-03;1.000e+01;8.333e-01
20.017470000;1.056e+00;8.412e-01;3.015e-02;7.963e-01;2.854e-02;1.056e+00;3.365e-02;1.206e-03;1.000e+01;8.333e-01
20.017982000;1.057e+00;8.412e-01;3.060e-02;7.962e-01;2.896e-02;1.057e+00;3.365e-02;1.224e-03;1.000e+01;8.333e-01
20.019006000;1.057e+00;8.412e-01;3.147e-02;7.960e-01;2.978e-02;1.057e+00;3.365e-02;1.259e-03;1.000e+01;8.333e-01
20.019518000;1.057e+00;8.413e-01;3.188e-02;7.959e-01;3.015e-02;1.057e+00;3.365e-02;1.275e-03;1.000e+01;8.333e-01
20.020030000;1.057e+00;8.413e-01;3.227e-02;7.957e-01;3.053e-02;1.057e+00;3.365e-02;1.291e-03;1.000e+01;8.333e-01
20.020542000;1.057e+00;8.413e-01;3.265e-02;7.957e-01;3.088e-02;1.057e+00;3.365e-02;1.306e-03;1.000e+01;8.333e-01
20.021054000;1.058e+00;8.413e-01;3.300e-02;7.955e-01;3.121e-02;1.058e+00;3.365e-02;1.320e-03;1.000e+01;8.333e-01
20.022078000;1.058e+00;8.413e-01;3.370e-02;7.953e-01;3.186e-02;1.058e+00;3.365e-02;1.348e-03;1.000e+01;8.333e-01
20.022590000;1.058e+00;8.413e-01;3.400e-02;7.952e-01;3.214e-02;1.058e+00;3.365e-02;1.360e-03;1.000e+01;8.333e-01
20.023102000;1.058e+00;8.412e-01;3.433e-02;7.951e-01;3.244e-02;1.058e+00;3.365e-02;1.373e-03;1.000e+01;8.333e-01
20.024126000;1.058e+00;8.412e-01;3.490e-02;7.949e-01;3.298e-02;1.058e+00;3.365e-02;1.396e-03;1.000e+01;8.333e-01
20.024638000;1.058e+00;8.412e-01;3.515e-02;7.947e-01;3.321e-02;1.058e+00;3.365e-02;1.406e-03;1.000e+01;8.333e-01
20.025150000;1.059e+00;8.411e-01;3.543e-02;7.946e-01;3.347e-02;1.059e+00;3.365e-02;1.417e-03;1.000e+01;8.333e-01
20.025662000;1.059e+00;8.411e-01;3.568e-02;7.945e-01;3.370e-02;1.059e+00;3.364e-02;1.427e-03;1.000e+01;8.333e-01
20.026174000;1.059e+00;8.410e-01;3.590e-02;7.944e-01;3.391e-02;1.059e+00;3.364e-02;1.436e-03;1.000e+01;8.333e-01
20.026686000;1.059e+00;8.410e-01;3.613e-02;7.943e-01;3.412e-02;1.059e+00;3.364e-02;1.445e-03;1.000e+01;8.333e-01
20.027198000;1.059e+00;8.409e-01;3.635e-02;7.941e-01;3.433e-02;1.059e+00;3.364e-02;1.454e-03;1.000e+01;8.333e-01
20.027710000;1.059e+00;8.409e-01;3.655e-02;7.940e-01;3.451e-02;1.059e+00;3.363e-02;1.462e-03;1.000e+01;8.333e-01
20.028222000;1.059e+00;8.408e-01;3.675e-02;7.939e-01;3.470e-02;1.059e+00;3.363e-02;1.470e-03;1.000e+01;8.333e-01
20.028734000;1.059e+00;8.407e-01;3.692e-02;7.938e-01;3.486e-02;1.059e+00;3.363e-02;1.477e-03;1.000e+01;8.333e-01
20.029246000;1.059e+00;8.407e-01;3.710e-02;7.936e-01;3.502e-02;1.059e+00;3.363e-02;1.484e-03;1.000e+01;8.333e-01
20.029758000;1.059e+00;8.406e-01;3.727e-02;7.935e-01;3.519e-02;1.059e+00;3.363e-02;1.491e-03;1.000e+01;8.333e-01
20.030270000;1.059e+00;8.406e-01;3.745e-02;7.934e-01;3.535e-02;1.059e+00;3.362e-02;1.498e-03;1.000e+01;8.333e-01
20.030782000;1.059e+00;8.405e-01;3.760e-02;7.933e-01;3.549e-02;1.059e+00;3.362e-02;1.504e-03;1.000e+01;8.333e-01
20.031294000;1.060e+00;8.404e-01;3.775e-02;7.932e-01;3.563e-02;1.060e+00;3.362e-02;1.510e-03;1.000e+01;8.333e-01
20.031806000;1.060e+00;8.403e-01;3.790e-02;7.931e-01;3.577e-02;1.060e+00;3.361e-02;1.516e-03;1.000e+01;8.333e-01
20.032318000;1.060e+00;8.403e-01;3.803e-02;7.929e-01;3.588e-02;1.060e+00;3.361e-02;1.521e-03;1.000e+01;8.333e-01
20.033318000;1.060e+00;8.401e-01;3.828e-02;7.927e-01;3.612e-02;1.060e+00;3.360e-02;1.531e-03;1.000e+01;8.333e-01
20.034218000;1.060e+00;8.400e-01;3.848e-02;7.925e-01;3.630e-02;1.060e+00;3.360e-02;1.539e-03;1.000e+01;8.333e-01
20.035118000;1.060e+00;8.398e-01;3.865e-02;7.923e-01;3.646e-02;1.060e+00;3.359e-02;1.546e-03;1.000e+01;8.333e-01
20.036018000;1.060e+00;8.396e-01;3.880e-02;7.921e-01;3.660e-02;1.060e+00;3.359e-02;1.552e-03;1.000e+01;8.333e-01
20.036918000;1.060e+00;8.395e-01;3.895e-02;7.919e-01;3.674e-02;1.060e+00;3.358e-02;1.558e-03;1.000e+01;8.333e-01
20.037818000;1.060e+00;8.393e-01;3.910e-02;7.917e-01;3.688e-02;1.060e+00;3.357e-02;1.564e-03;1.000e+01;8.333e-01
20.038718000;1.060e+00;8.392e-01;3.923e-02;7.915e-01;3.700e-02;1.060e+00;3.357e-02;1.569e-03;1.000e+01;8.333e-01
20.039618000;1.060e+00;8.390e-01;3.932e-02;7.913e-01;3.709e-02;1.060e+00;3.356e-02;1.573e-03;1.000e+01;8.333e-01
20.040518000;1.060e+00;8.389e-01;3.943e-02;7.911e-01;3.718e-02;1.060e+00;3.356e-02;1.577e-03;1.000e+01;8.333e-01
20.041418000;1.060e+00;8.387e-01;3.952e-02;7.909e-01;3.727e-02;1.060e+00;3.355e-02;1.581e-03;1.000e+01;8.333e-01
20.042318000;1.060e+00;8.386e-01;3.960e-02;7.907e-01;3.734e-02;1.060e+00;3.354e-02;1.584e-03;1.000e+01;8.333e-01
20.043218000;1.060e+00;8.384e-01;3.968e-02;7.906e-01;3.741e-02;1.060e+00;3.354e-02;1.587e-03;1.000e+01;8.333e-01
20.044118000;1.061e+00;8.382e-01;3.975e-02;7.904e-01;3.748e-02;1.061e+00;3.353e-02;1.590e-03;1.000e+01;8.333e-01
20.045018000;1.061e+00;8.381e-01;3.980e-02;7.902e-01;3.753e-02;1.061e+00;3.352e-02;1.592e-03;1.000e+01;8.333e-01
20.045918000;1.061e+00;8.379e-01;3.985e-02;7.901e-01;3.757e-02;1.061e+00;3.352e-02;1.594e-03;1.000e+01;8.333e-01
20.046818000;1.061e+00;8.378e-01;3.990e-02;7.899e-01;3.762e-02;1.061e+00;3.351e-02;1.596e-03;1.000e+01;8.333e-01
20.047718000;1.061e+00;8.377e-01;3.995e-02;7.898e-01;3.767e-02;1.061e+00;3.351e-02;1.598e-03;1.000e+01;8.333e-01
20.048618000;1.061e+00;8.375e-01;3.997e-02;7.896e-01;3.769e-02;1.061e+00;3.350e-02;1.599e-03;1.000e+01;8.333e-01
20.049518000;1.061e+00;8.374e-01;4.000e-02;7.895e-01;3.771e-02;1.061e+00;3.350e-02;1.600e-03;1.000e+01;8.333e-01
20.050418000;1.061e+00;8.372e-01;4.005e-02;7.893e-01;3.776e-02;1.061e+00;3.349e-02;1.602e-03;1.000e+01;8.333e-01
20.051318000;1.061e+00;8.371e-01;4.005e-02;7.892e-01;3.776e-02;1.061e+00;3.349e-02;1.602e-03;1.000e+01;8.333e-01
20.052218000;1.061e+00;8.370e-01;4.007e-02;7.890e-01;3.778e-02;1.061e+00;3.348e-02;1.603e-03;1.000e+01;8.333e-01
20.053118000;1.061e+00;8.369e-01;4.010e-02;7.889e-01;3.780e-02;1.061e+00;3.347e-02;1.604e-03;1.000e+01;8.333e-01
20.054018000;1.061e+00;8.367e-01;4.013e-02;7.888e-01;3.782e-02;1.061e+00;3.347e-02;1.605e-03;1.000e+01;8.333e-01
20.054918000;1.061e+00;8.366e-01;4.013e-02;7.887e-01;3.782e-02;1.061e+00;3.347e-02;1.605e-03;1.000e+01;8.333e-01
20.055918000;1.061e+00;8.365e-01;4.015e-02;7.885e-01;3.785e-02;1.061e+00;3.346e-02;1.606e-03;1.000e+01;8.333e-01
20.056918000;1.061e+00;8.364e-01;4.015e-02;7.884e-01;3.785e-02;1.061e+00;3.345e-02;1.606e-03;1.000e+01;8.333e-01
20.057918000;1.061e+00;8.363e-01;4.015e-02;7.883e-01;3.785e-02;1.061e+00;3.345e-02;1.606e-03;1.000e+01;8.333e-01
20.058918000;1.061e+00;8.361e-01;4.017e-02;7.881e-01;3.787e-02;1.061e+00;3.345e-02;1.607e-03;1.000e+01;8.333e-01
20.059918000;1.061e+00;8.360e-01;4.017e-02;7.880e-01;3.787e-02;1.061e+00;3.344e-02;1.607e-03;1.000e+01;8.333e-01
20.060918000;1.061e+00;8.359e-01;4.017e-02;7.879e-01;3.787e-02;1.061e+00;3.344e-02;1.607e-03;1.000e+01;8.333e-01
20.061918000;1.061e+00;8.358e-01;4.017e-02;7.878e-01;3.787e-02;1.061e+00;3.343e-02;1.607e-03;1.000e+01;8.333e-01
20.062918000;1.061e+00;8.357e-01;4.017e-02;7.877e-01;3.787e-02;1.061e+00;3.343e-02;1.607e-03;1.000e+01;8.333e-01
20.063918000;1.061e+00;8.356e-01;4.017e-02;7.876e-01;3.787e-02;1.061e+00;3.342e-02;1.607e-03;1.000e+01;8.333e-01
20.065918000;1.061e+00;8.354e-01;4.020e-02;7.874e-01;3.789e-02;1.061e+00;3.342e-02;1.608e-03;1.000e+01;8.333e-01
20.066918000;1.061e+00;8.353e-01;4.020e-02;7.873e-01;3.789e-02;1.061e+00;3.341e-02;1.608e-03;1.000e+01;8.333e-01
20.067918000;1.061e+00;8.352e-01;4.020e-02;7.872e-01;3.789e-02;1.061e+00;3.341e-02;1.608e-03;1.000e+01;8.333e-01
20.068918000;1.061e+00;8.351e-01;4.020e-02;7.872e-01;3.789e-02;1.061e+00;3.341e-02;1.608e-03;1.000e+01;8.333e-01
20.069918000;1.061e+00;8.351e-01;4.020e-02;7.871e-01;3.789e-02;1.061e+00;3.340e-02;1.608e-03;1.000e+01;8.333e-01
20.071918000;1.061e+00;8.349e-01;4.020e-02;7.869e-01;3.789e-02;1.061e+00;3.340e-02;1.608e-03;1.000e+01;8.333e-01
20.072918000;1.061e+00;8.348e-01;4.020e-02;7.868e-01;3.789e-02;1.061e+00;3.339e-02;1.608e-03;1.000e+01;8.333e-01
20.073918000;1.061e+00;8.348e-01;4.020e-02;7.868e-01;3.789e-02;1.061e+00;3.339e-02;1.608e-03;1.000e+01;8.333e-01
20.074918000;1.061e+00;8.347e-01;4.020e-02;7.867e-01;3.789e-02;1.061e+00;3.339e-02;1.608e-03;1.000e+01;8.333e-01
20.075918000;1.061e+00;8.347e-01;4.020e-02;7.866e-01;3.789e-02;1.061e+00;3.339e-02;1.608e-03;1.000e+01;8.333e-01
20.076918000;1.061e+00;8.346e-01;4.022e-02;7.866e-01;3.791e-02;1.061e+00;3.338e-02;1.609e-03;1.000e+01;8.333e-01
20.077918000;1.061e+00;8.346e-01;4.022e-02;7.865e-01;3.791e-02;1.061e+00;3.338e-02;1.609e-03;1.000e+01;8.333e-01
20.079918000;1.061e+00;8.344e-01;4.022e-02;7.864e-01;3.791e-02;1.061e+00;3.338e-02;1.609e-03;1.000e+01;8.333e-01
20.080918000;1.061e+00;8.344e-01;4.022e-02;7.864e-01;3.791e-02;1.061e+00;3.338e-02;1.609e-03;1.000e+01;8.333e-01
20.081918000;1.061e+00;8.344e-01;4.025e-02;7.863e-01;3.793e-02;1.061e+00;3.337e-02;1.610e-03;1.000e+01;8.333e-01
20.082918000;1.061e+00;8.343e-01;4.025e-02;7.863e-01;3.793e-02;1.061e+00;3.337e-02;1.610e-03;1.000e+01;8.333e-01
20.083918000;1.061e+00;8.342e-01;4.025e-02;7.862e-01;3.793e-02;1.061e+00;3.337e-02;1.610e-03;1.000e+01;8.333e-01
20.085918000;1.061e+00;8.342e-01;4.027e-02;7.862e-01;3.796e-02;1.061e+00;3.337e-02;1.611e-03;1.000e+01;8.333e-01
20.086918000;1.061e+00;8.341e-01;4.027e-02;7.861e-01;3.796e-02;1.061e+00;3.337e-02;1.611e-03;1.000e+01;8.333e-01
20.087918000;1.061e+00;8.341e-01;4.027e-02;7.861e-01;3.796e-02;1.061e+00;3.336e-02;1.611e-03;1.000e+01;8.333e-01
20.088918000;1.061e+00;8.341e-01;4.030e-02;7.860e-01;3.798e-02;1.061e+00;3.336e-02;1.612e-03;1.000e+01;8.333e-01
20.089918000;1.061e+00;8.341e-01;4.030e-02;7.860e-01;3.798e-02;1.061e+00;3.336e-02;1.612e-03;1.000e+01;8.333e-01
20.090918000;1.061e+00;8.340e-01;4.032e-02;7.860e-01;3.800e-02;1.061e+00;3.336e-02;1.613e-03;1.000e+01;8.333e-01
20.091918000;1.061e+00;8.340e-01;4.032e-02;7.859e-01;3.800e-02;1.061e+00;3.336e-02;1.613e-03;1.000e+01;8.333e-01
20.092918000;1.061e+00;8.339e-01;4.032e-02;7.859e-01;3.800e-02;1.061e+00;3.336e-02;1.613e-03;1.000e+01;8.333e-01
20.093918000;1.061e+00;8.339e-01;4.035e-02;7.859e-01;3.803e-02;1.061e+00;3.336e-02;1.614e-03;1.000e+01;8.333e-01
20.094918000;1.061e+00;8.339e-01;4.035e-02;7.858e-01;3.802e-02;1.061e+00;3.336e-02;1.614e-03;1.000e+01;8.333e-01
20.095918000;1.061e+00;8.339e-01;4.037e-02;7.858e-01;3.805e-02;1.061e+00;3.336e-02;1.615e-03;1.000e+01;8.333e-01
20.096918000;1.061e+00;8.339e-01;4.037e-02;7.858e-01;3.805e-02;1.061e+00;3.335e-02;1.615e-03;1.000e+01;8.333e-01
20.097918000;1.061e+00;8.338e-01;4.040e-02;7.858e-01;3.807e-02;1.061e+00;3.335e-02;1.616e-03;1.000e+01;8.333e-01
20.098918000;1.061e+00;8.338e-01;4.040e-02;7.857e-01;3.807e-02;1.061e+00;3.335e-02;1.616e-03;1.000e+01;8.333e-01
20.100918000;1.061e+00;8.338e-01;4.042e-02;7.857e-01;3.809e-02;1.061e+00;3.335e-02;1.617e-03;1.000e+01;8.333e-01
20.101918000;1.061e+00;8.337e-01;4.045e-02;7.857e-01;3.812e-02;1.061e+00;3.335e-02;1.618e-03;1.000e+01;8.333e-01
20.102918000;1.061e+00;8.337e-01;4.045e-02;7.857e-01;3.812e-02;1.061e+00;3.335e-02;1.618e-03;1.000e+01;8.333e-01
20.103918000;1.061e+00;8.337e-01;4.047e-02;7.856e-01;3.814e-02;1.061e+00;3.335e-02;1.619e-03;1.000e+01;8.333e-01
20.107918000;1.061e+00;8.337e-01;4.052e-02;7.856e-01;3.819e-02;1.061e+00;3.335e-02;1.621e-03;1.000e+01;8.333e-01
20.108918000;1.061e+00;8.337e-01;4.055e-02;7.855e-01;3.821e-02;1.061e+00;3.335e-02;1.622e-03;1.000e+01;8.333e-01
20.109918000;1.061e+00;8.337e-01;4.055e-02;7.855e-01;3.821e-02;1.061e+00;3.335e-02;1.622e-03;1.000e+01;8.333e-01
20.110918000;1.061e+00;8.336e-01;4.057e-02;7.855e-01;3.823e-02;1.061e+00;3.334e-02;1.623e-03;1.000e+01;8.333e-01
20.114918000;1.061e+00;8.336e-01;4.065e-02;7.855e-01;3.830e-02;1.061e+00;3.334e-02;1.626e-03;1.000e+01;8.333e-01
20.115918000;1.061e+00;8.336e-01;4.065e-02;7.854e-01;3.830e-02;1.061e+00;3.334e-02;1.626e-03;1.000e+01;8.333e-01
20.118918000;1.061e+00;8.336e-01;4.070e-02;7.854e-01;3.835e-02;1.061e+00;3.334e-02;1.628e-03;1.000e+01;8.333e-01
20.119918000;1.061e+00;8.335e-01;4.072e-02;7.854e-01;3.837e-02;1.061e+00;3.334e-02;1.629e-03;1.000e+01;8.333e-01
20.121918000;1.061e+00;8.335e-01;4.075e-02;7.854e-01;3.839e-02;1.061e+00;3.334e-02;1.630e-03;1.000e+01;8.333e-01
20.122918000;1.061e+00;8.335e-01;4.077e-02;7.854e-01;3.842e-02;1.061e+00;3.334e-02;1.631e-03;1.000e+01;8.333e-01
20.123918000;1.061e+00;8.335e-01;4.080e-02;7.853e-01;3.844e-02;1.061e+00;3.334e-02;1.632e-03;1.000e+01;8.333e-01
20.133918000;1.061e+00;8.335e-01;4.098e-02;7.853e-01;3.860e-02;1.061e+00;3.334e-02;1.639e-03;1.000e+01;8.333e-01
20.134918000;1.061e+00;8.335e-01;4.098e-02;7.852e-01;3.860e-02;1.061e+00;3.334e-02;1.639e-03;1.000e+01;8.333e-01
20.142918000;1.061e+00;8.335e-01;4.113e-02;7.852e-01;3.874e-02;1.061e+00;3.334e-02;1.645e-03;1.000e+01;8.333e-01
20.143918000;1.062e+00;8.335e-01;4.115e-02;7.852e-01;3.877e-02;1.062e+00;3.334e-02;1.646e-03;1.000e+01;8.333e-01
20.144918000;1.062e+00;8.335e-01;4.118e-02;7.852e-01;3.879e-02;1.062e+00;3.334e-02;1.647e-03;1.000e+01;8.333e-01
20.145918000;1.062e+00;8.335e-01;4.118e-02;7.851e-01;3.879e-02;1.062e+00;3.334e-02;1.647e-03;1.000e+01;8.333e-01
20.163918000;1.062e+00;8.335e-01;4.150e-02;7.851e-01;3.909e-02;1.062e+00;3.334e-02;1.660e-03;1.000e+01;8.333e-01
20.164918000;1.062e+00;8.335e-01;4.152e-02;7.850e-01;3.911e-02;1.062e+00;3.334e-02;1.661e-03;1.000e+01;8.333e-01
20.167918000;1.062e+00;8.335e-01;4.158e-02;7.850e-01;3.916e-02;1.062e+00;3.334e-02;1.663e-03;1.000e+01;8.333e-01
20.168918000;1.062e+00;8.334e-01;4.160e-02;7.850e-01;3.918e-02;1.062e+00;3.334e-02;1.664e-03;1.000e+01;8.333e-01
20.176918000;1.062e+00;8.334e-01;4.175e-02;7.850e-01;3.932e-02;1.062e+00;3.334e-02;1.670e-03;1.000e+01;8.333e-01
20.177918000;1.062e+00;8.334e-01;4.177e-02;7.849e-01;3.935e-02;1.062e+00;3.334e-02;1.671e-03;1.000e+01;8.333e-01
20.195918000;1.062e+00;8.334e-01;4.210e-02;7.849e-01;3.965e-02;1.062e+00;3.334e-02;1.684e-03;1.000e+01;8.333e-01
20.196918000;1.062e+00;8.334e-01;4.210e-02;7.848e-01;3.965e-02;1.062e+00;3.334e-02;1.684e-03;1.000e+01;8.333e-01
20.213918000;1.062e+00;8.334e-01;4.242e-02;7.848e-01;3.995e-02;1.062e+00;3.334e-02;1.697e-03;1.000e+01;8.333e-01
20.214918000;1.062e+00;8.334e-01;4.242e-02;7.847e-01;3.995e-02;1.062e+00;3.334e-02;1.697e-03;1.000e+01;8.333e-01
20.231918000;1.062e+00;8.334e-01;4.275e-02;7.847e-01;4.025e-02;1.062e+00;3.334e-02;1.710e-03;1.000e+01;8.333e-01
20.232918000;1.062e+00;8.334e-01;4.278e-02;7.846e-01;4.027e-02;1.062e+00;3.334e-02;1.711e-03;1.000e+01;8.333e-01
20.249918000;1.062e+00;8.334e-01;4.307e-02;7.846e-01;4.055e-02;1.062e+00;3.334e-02;1.723e-03;1.000e+01;8.333e-01
20.250918000;1.062e+00;8.334e-01;4.310e-02;7.845e-01;4.057e-02;1.062e+00;3.334e-02;1.724e-03;1.000e+01;8.333e-01
20.268918000;1.062e+00;8.334e-01;4.342e-02;7.845e-01;4.087e-02;1.062e+00;3.334e-02;1.737e-03;1.000e+01;8.333e-01
20.269918000;1.062e+00;8.334e-01;4.342e-02;7.844e-01;4.087e-02;1.062e+00;3.334e-02;1.737e-03;1.000e+01;8.333e-01
20.277918000;1.062e+00;8.334e-01;4.358e-02;7.844e-01;4.101e-02;1.062e+00;3.334e-02;1.743e-03;1.000e+01;8.333e-01
20.278918000;1.063e+00;8.334e-01;4.360e-02;7.844e-01;4.104e-02;1.063e+00;3.334e-02;1.744e-03;1.000e+01;8.333e-01
20.286918000;1.063e+00;8.334e-01;4.375e-02;7.844e-01;4.117e-02;1.063e+00;3.334e-02;1.750e-03;1.000e+01;8.333e-01
20.287918000;1.063e+00;8.334e-01;4.375e-02;7.843e-01;4.117e-02;1.063e+00;3.334e-02;1.750e-03;1.000e+01;8.333e-01
20.305918000;1.063e+00;8.334e-01;4.408e-02;7.843e-01;4.147e-02;1.063e+00;3.334e-02;1.763e-03;1.000e+01;8.333e-01
20.306918000;1.063e+00;8.334e-01;4.410e-02;7.842e-01;4.150e-02;1.063e+00;3.334e-02;1.764e-03;1.000e+01;8.333e-01
20.324918000;1.063e+00;8.334e-01;4.442e-02;7.842e-01;4.180e-02;1.063e+00;3.334e-02;1.777e-03;1.000e+01;8.333e-01
