time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000000;1.000e+00;8.332e-01;-3.023e-09;8.332e-01;-2.179e-09;1.000e+00;8.332e-01;7.500e-04;1.000e+00;3.333e-02;-6.020e-10;8.333e-01;7.540e-04
0.000001000;1.000e+00;8.332e-01;-2.985e-09;8.332e-01;-2.149e-09;1.000e+00;8.332e-01;7.500e-04;1.000e+00;3.333e-02;-5.821e-10;8.333e-01;7.540e-04
29.999994000;1.000e+00;8.332e-01;1.223e-09;8.332e-01;6.340e-09;1.000e+00;8.332e-01;7.502e-04;1.000e+00;3.333e-02;3.199e-09;8.333e-01;7.540e-04
29.999994000;4.003e-06;2.928e-09;1.093e-09;-6.559e-09;6.648e-09;9.051e-04;-3.940e-10;8.287e-01;4.001e-06;9.175e-09;3.070e-09;8.333e-01;7.540e-04
29.999995000;4.003e-06;3.108e-09;8.807e-10;-6.769e-09;7.232e-09;9.051e-04;-4.017e-10;8.287e-01;4.001e-06;8.728e-09;2.819e-09;8.333e-01;7.540e-04
29.999996000;4.003e-06;3.206e-09;7.993e-10;-6.827e-09;7.510e-09;9.051e-04;-3.616e-10;8.286e-01;4.001e-06;8.503e-09;2.698e-09;8.333e-01;7.540e-04
30.000002000;4.003e-06;3.607e-09;6.166e-10;-6.781e-09;8.537e-09;9.051e-04;8.870e-11;8.286e-01;4.002e-06;7.564e-09;2.272e-09;8.333e-01;7.540e-04
30.000004000;4.002e-06;3.695e-09;6.016e-10;-6.704e-09;8.768e-09;9.042e-04;2.645e-10;8.295e-01;4.002e-06;7.313e-09;2.183e-09;8.333e-01;7.540e-04
30.000007000;4.002e-06;3.772e-09;6.009e-10;-6.603e-09;8.989e-09;9.042e-04;4.579e-10;8.295e-01;4.002e-06;7.055e-09;2.098e-09;8.333e-01;7.540e-04
30.000014000;4.002e-06;3.838e-09;6.175e-10;-6.477e-09;9.199e-09;9.033e-04;6.649e-10;8.303e-01;4.002e-06;6.788e-09;2.016e-09;8.333e-01;7.540e-04
30.000021000;4.002e-06;3.892e-09;6.544e-10;-6.327e-09;9.399e-09;9.033e-04;8.819e-10;8.303e-01;4.002e-06;6.513e-09;1.933e-09;8.333e-01;7.540e-04
30.000027000;4.002e-06;3.934e-09;7.134e-10;-6.151e-09;9.589e-09;9.024e-04;1.106e-09;8.311e-01;4.002e-06;6.227e-09;1.847e-09;8.333e-01;7.540e-04
30.000034000;4.001e-06;3.965e-09;7.947e-10;-5.945e-09;9.767e-09;9.015e-04;1.333e-09;8.320e-01;4.002e-06;5.932e-09;1.757e-09;8.333e-01;7.540e-04
30.000041000;4.001e-06;3.984e-09;8.969e-10;-5.712e-09;9.931e-09;9.016e-04;1.559e-09;8.319e-01;4.002e-06;5.627e-09;1.661e-09;8.333e-01;7.540e-04
30.000048000;4.001e-06;3.987e-09;1.017e-09;-5.452e-09;1.008e-08;9.006e-04;1.778e-09;8.328e-01;4.002e-06;5.313e-09;1.561e-09;8.333e-01;7.540e-04
30.000054000;4.001e-06;3.972e-09;1.153e-09;-5.169e-09;1.021e-08;8.996e-04;1.987e-09;8.337e-01;4.002e-06;4.989e-09;1.456e-09;8.333e-01;7.540e-04
