time;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_Voltage;NetworkFrequencyPu;Synch_Gen_GEN_RotorSpeedPu;Synch_Gen_GEN_RotorAngle;Synch_Gen_GEN_InternalAngle;Synch_Gen_GEN_AVRSetpointPu;Synch_Gen_GEN_MagnitudeControlledByAVRPu;Synch_Gen_GEN_NetworkFrequencyPu
5e-06;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
5e-06;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
5e-06;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
5e-06;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
6e-06;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
6e-06;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
6e-06;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
6e-06;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
7e-06;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
7e-06;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
7e-06;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
7e-06;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
8e-06;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
8e-06;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
8e-06;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
8e-06;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
8e-06;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
9e-06;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
9e-06;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
9e-06;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
9e-06;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
1e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
1e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
1e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
1e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
1.1e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
1.1e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
1.1e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
1.1e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
1.2e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
1.2e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
1.2e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
1.2e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
1.3e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
1.3e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
1.4e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
1.4e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
1.4e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
1.5e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
1.5e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
1.6e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
1.6e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
1.7e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
1.7e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
1.7e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
1.8e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
1.8e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
1.9e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
1.9e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
2e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
2e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
2e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
2.1e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
2.1e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
2.2e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
2.2e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
2.3e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
2.3e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
2.3e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
2.4e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
2.4e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
2.5e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
2.5e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
2.6e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
2.6e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
2.6e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
2.7e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
2.7e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
2.8e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
2.8e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
2.9e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
2.9e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
3e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
3.1e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
3.1e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
3.2e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
3.3e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
3.4e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
3.4e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
3.5e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
3.6e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
3.7e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
3.8e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
3.8e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
3.9e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
4e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
4.1e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
4.1e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
4.2e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
4.3e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
4.4e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
4.4e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
4.5e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
4.6e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
4.7e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
4.8e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
5e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
5.1e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
5.2e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
5.4e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
5.5e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
5.7e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
5.8e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
5.9e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
6.1e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
6.2e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
6.4e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
6.5e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
6.6e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
6.9e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
7.2e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
7.5e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
7.7e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
8e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
8.3e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
8.6e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
8.8e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
9.4e-05;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
0.0001;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
0.000105;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
0.000111;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
0.000116;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
0.000127;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
0.000138;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
0.00016;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
0.000205;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
0.000293;4.566999;-0.0;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
0.000471;4.566999;-3e-06;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
0.000648;4.566999;-3e-06;1.0444442470759272;1.0;1.0;1.282833;0.880969;1.066472;1.053892;1.0
0.000825;4.566999;-3e-06;1.0444442470759272;1.0;0.999999;1.282833;0.880969;1.066472;1.053892;1.0
0.00118;4.566996;-6e-06;1.0444439630391857;1.0;0.999999;1.282833;0.880969;1.066472;1.053892;1.0
0.001534;4.566996;-6e-06;1.0444439630391857;1.0;0.999999;1.282833;0.880969;1.066472;1.053892;1.0
0.001888;4.566993;-9e-06;1.0444439630391857;1.0;0.999999;1.282833;0.880969;1.066472;1.053891;1.0
0.002597;4.56699;-1.2e-05;1.0444439630391857;1.0;0.999998;1.282832;0.880969;1.066472;1.053891;1.0
0.003306;4.566987;-1.5000000000000002e-05;1.0444439630391857;1.0;0.999998;1.282832;0.880969;1.066472;1.053891;1.0
0.004015;4.566981;-1.8e-05;1.044443679003325;1.0;0.999997;1.282831;0.880969;1.066472;1.053891;1.0
0.004724;4.566974999999999;-2.4e-05;1.044443679003325;1.0;0.999997;1.282831;0.880969;1.066472;1.05389;1.0
0.005433;4.566966;-2.7e-05;1.044443394968344;1.0;0.999996;1.28283;0.880969;1.066472;1.05389;1.0
0.006142;4.566957;-3.3e-05;1.044443394968344;1.0;0.999996;1.282829;0.880969;1.066472;1.05389;1.0
0.006851;4.566948;-3.6e-05;1.0444431109342434;1.0;0.999995;1.282828;0.880968;1.066472;1.05389;1.0
0.00756;4.566936;-4.2e-05;1.0444431109342434;1.0;0.999995;1.282827;0.880968;1.066472;1.053889;1.0
0.008269;4.566924;-4.8e-05;1.0444428269010229;1.0;0.999995;1.282826;0.880968;1.066472;1.053889;1.0
0.008977;4.566912;-5.4e-05;1.0444425428686828;1.0;0.999994;1.282825;0.880968;1.066472;1.053889;1.0
0.009686;4.566897;-6.000000000000001e-05;1.0444422588372226;1.0;0.999994;1.282823;0.880968;1.066472;1.053888;1.0
0.010395;4.566879;-6.6e-05;1.044441974806643;1.0;0.999993;1.282822;0.880968;1.066472;1.053888;1.0
0.011104;4.566864000000001;-7.500000000000001e-05;1.0444416907769434;1.0;0.999993;1.28282;0.880967;1.066472;1.053887;1.0
0.011813;4.566843;-8.099999999999999e-05;1.0444423655640362;1.0;0.999992;1.282818;0.880967;1.066472;1.053887;1.0
0.012522;4.566825;-9e-05;1.0444417975095597;1.0;0.999992;1.282817;0.880967;1.066472;1.053887;1.0
0.013231;4.566803999999999;-9.900000000000001e-05;1.0444415134836418;1.0;0.999991;1.282815;0.880967;1.066472;1.053886;1.0
0.01394;4.56678;-0.000108;1.0444409454344463;1.0;0.999991;1.282813;0.880967;1.066472;1.053886;1.0
0.014649;4.566756;-0.000117;1.0444416202287228;1.0;0.99999;1.282811;0.880967;1.066472;1.053885;1.0
0.016066;4.566702;-0.000138;1.0444404841454584;1.0;0.999989;1.282806;0.880967;1.066472;1.053884;1.0
0.017342;4.566648;-0.00016199999999999998;1.0444405909117092;1.0;0.999989;1.282802;0.880967;1.066472;1.053883;1.0
0.018618;4.566591;-0.000183;1.0444394548541338;1.0;0.999988;1.282797;0.880967;1.066472;1.053882;1.0
0.019429;4.566549;-0.000201;1.0444395616415534;1.0;0.999987;1.282794;0.880967;1.066472;1.053881;1.0
0.02024;4.5665070000000005;-0.000219;1.0444389936238496;1.0;0.999987;1.28279;0.880967;1.066472;1.05388;1.0
0.021051;4.566465;-0.000237;1.0444391004266358;1.0;0.999986;1.282787;0.880968;1.066472;1.053879;1.0
0.022673;4.566369;-0.000273;1.04443835523644;1.0;0.999985;1.28278;0.880968;1.066472;1.053877;1.0
0.024206;4.566276;-0.000312;1.0444376100811383;1.0;0.999984;1.282772;0.880969;1.066472;1.053875;1.0
0.02574;4.566171;-0.000354;1.0444365809727272;1.0;0.999983;1.282764;0.880969;1.066472;1.053873;1.0
0.027274;4.566063;-0.00039900000000000005;1.0444355519111745;1.0;0.999982;1.282756;0.88097;1.066472;1.05387;1.0
0.028807;4.565946;-0.00044399999999999995;1.0444342389222023;1.0;0.999981;1.282747;0.880971;1.066472;1.053868;1.0
0.030341;4.565823;-0.000495;1.0444338848280441;1.0;0.99998;1.282738;0.880972;1.066472;1.053865;1.0
0.031875;4.565691;-0.000549;1.044432571962403;1.0;0.999979;1.282728;0.880973;1.066472;1.053862;1.0
0.033408;4.565553;-0.000603;1.04443193404501;1.0;0.999978;1.282718;0.880975;1.066472;1.05386;1.0
0.034942;4.565409;-0.00066;1.044430053425312;1.0;0.999977;1.282707;0.880976;1.066472;1.053856;1.0
0.038009;4.565103;-0.0007830000000000001;1.0444282101599898;1.0;0.999975;1.282684;0.880979;1.066472;1.05385;1.0
0.041077;4.564767;-0.000918;1.0444251245331089;1.0;0.999973;1.282659;0.880982;1.066472;1.053843;1.0
0.044776;4.564335;-0.001089;1.0444216860033115;1.0;0.999971;1.282627;0.880987;1.066472;1.053834;1.0
0.048475;4.563867;-0.001269;1.044418923310948;1.0;0.999969;1.282592;0.880991;1.066472;1.053825;1.0
0.052173;4.563369;-0.001461;1.0444155938676902;1.0;0.999967;1.282555;0.880996;1.066472;1.053815;1.0
0.055502;4.562894999999999;-0.0016409999999999999;1.044412549218459;1.0;0.999965;1.282519;0.881001;1.066472;1.053806;1.0
0.058831;4.562397;-0.0018269999999999998;1.0444101806493462;1.0;0.999963;1.282481;0.881005;1.066472;1.053797;1.0
0.061827;4.561935;-0.001998;1.0444074216607235;1.0;0.999961;1.282446;0.881009;1.066472;1.053789;1.0
0.064824;4.5614550000000005;-0.0021720000000000003;1.044405055066759;1.0;0.999959;1.282408;0.881012;1.066472;1.053781;1.0
0.06782;4.560963;-0.002349;1.0444026894948137;1.0;0.999958;1.282369;0.881015;1.066472;1.053772;1.0
0.070816;4.560456;-0.002526;1.0444012838751204;1.0;0.999956;1.282329;0.881018;1.066472;1.053764;1.0
0.073812;4.559937;-0.002703;1.0443993120736914;1.0;0.999955;1.282287;0.881021;1.066472;1.053756;1.0
0.076808;4.5594090000000005;-0.002883;1.0443973414366776;1.0;0.999953;1.282243;0.881023;1.066472;1.053748;1.0
0.079804;4.558869;-0.0030600000000000002;1.0443957638333279;1.0;0.999951;1.282198;0.881025;1.066472;1.053741;1.0
0.0828;4.55832;-0.00324;1.0443944710563149;1.0;0.99995;1.282152;0.881026;1.066472;1.053733;1.0
0.085796;4.557765;-0.003417;1.0443938550302754;1.0;0.999948;1.282104;0.881027;1.066472;1.053726;1.0
0.088792;4.557201;-0.0035909999999999996;1.0443929568988868;1.0;0.999947;1.282055;0.881027;1.066472;1.053719;1.0
0.091788;4.556631;-0.0037619999999999997;1.044393019173338;1.0;0.999946;1.282004;0.881027;1.066472;1.053713;1.0
0.094784;4.556055000000001;-0.003933000000000001;1.0443930828744512;1.0;0.999944;1.281952;0.881026;1.066472;1.053707;1.0
0.09778;4.555476;-0.004101;1.0443928646677934;1.0;0.999943;1.281899;0.881024;1.066472;1.053701;1.0
0.100776;4.554891;-0.004262999999999999;1.044393606991636;1.0;0.999942;1.281845;0.881021;1.066472;1.053695;1.0
0.103773;4.554303;-0.004425;1.0443943508354496;1.0;0.99994;1.281789;0.881018;1.066472;1.05369;1.0
0.106769;4.553712;-0.004581;1.044396055252987;1.0;0.999939;1.281733;0.881014;1.066472;1.053686;1.0
0.109765;4.553121;-0.004734;1.044397478025488;1.0;0.999938;1.281675;0.881009;1.066472;1.053682;1.0
0.112761;4.5525269999999995;-0.004881;1.0444001446390172;1.0;0.999937;1.281616;0.881004;1.066472;1.053678;1.0
0.115757;4.551933;-0.005025;1.044402529704424;1.0;0.999936;1.281556;0.880997;1.066472;1.053675;1.0
0.118753;4.551336;-0.005163;1.0444049164083822;1.0;0.999934;1.281495;0.88099;1.066472;1.053672;1.0
0.121749;4.550739;-0.005295;1.0444082638604504;1.0;0.999933;1.281432;0.880982;1.066472;1.05367;1.0
0.124745;4.5501450000000006;-0.005424;1.0444118959706463;1.0;0.999932;1.281369;0.880974;1.066472;1.053668;1.0
0.127741;4.549550999999999;-0.005547;1.0444152467065004;1.0;0.999931;1.281305;0.880964;1.066472;1.053667;1.0
0.130737;4.548957;-0.005664;1.0444198411678132;1.0;0.99993;1.28124;0.880953;1.066472;1.053666;1.0
0.133733;4.548366;-0.005778;1.0444241543530102;1.0;0.99993;1.281174;0.880942;1.066472;1.053666;1.0
0.136729;4.547775;-0.005886000000000001;1.0444297112324028;1.0;0.999929;1.281108;0.88093;1.066472;1.053666;1.0
0.139725;4.547187;-0.005988;1.0444343105648148;1.0;0.999928;1.28104;0.880917;1.066472;1.053667;1.0
0.145718;4.5460199999999995;-0.006174;1.044446391648705;1.0;0.999926;1.280902;0.880889;1.066472;1.05367;1.0
0.151111;4.544979;-0.006324;1.0444578629107066;1.0;0.999925;1.280776;0.880861;1.066472;1.053674;1.0
0.156504;4.543946999999999;-0.006456;1.044470581288913;1.0;0.999924;1.280648;0.88083;1.066472;1.05368;1.0
