time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Wind_Turbine_GEN_ActivePowerControlledPu;Wind_Turbine_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000;1.000e+00;8.332e-01;0.000e+00;8.332e-01;0.000e+00;1.015e+00;8.312e-01;5.775e-02;8.438e-01;5.862e-02;1.000e+00;3.333e-02;0.000e+00;8.439e-01;5.863e-02
29.999994;1.000e+00;8.332e-01;2.139e-07;8.332e-01;5.163e-07;1.015e+00;8.312e-01;5.774e-02;8.438e-01;5.862e-02;1.000e+00;3.333e-02;-4.132e-07;8.439e-01;5.863e-02
29.999995;3.974e-01;3.311e-01;2.139e-07;8.333e-01;5.163e-07;4.161e-01;8.212e-01;1.409e-01;3.417e-01;5.862e-02;3.974e-01;1.325e-02;-4.132e-07;8.439e-01;5.863e-02
30.000002;3.974e-01;3.310e-01;-4.979e-05;8.330e-01;-1.253e-04;4.161e-01;8.210e-01;1.407e-01;3.416e-01;5.855e-02;3.974e-01;1.324e-02;-2.413e-06;8.439e-01;5.863e-02
30.001009;3.971e-01;3.166e-01;-3.275e-03;7.973e-01;-8.245e-03;4.142e-01;7.880e-01;1.218e-01;3.264e-01;5.043e-02;3.971e-01;1.267e-02;-1.314e-04;8.439e-01;5.863e-02
30.002041;3.987e-01;3.051e-01;-8.248e-04;7.653e-01;-2.068e-03;4.153e-01;7.563e-01;1.171e-01;3.140e-01;4.862e-02;3.987e-01;1.221e-02;-3.339e-05;8.439e-01;5.863e-02
30.003032;4.023e-01;2.985e-01;8.675e-03;7.420e-01;2.156e-02;4.201e-01;7.306e-01;1.314e-01;3.070e-01;5.520e-02;4.023e-01;1.194e-02;3.466e-04;8.439e-01;5.863e-02
30.004069;4.083e-01;2.964e-01;2.597e-02;7.260e-01;6.361e-02;4.291e-01;7.098e-01;1.651e-01;3.045e-01;7.082e-02;4.083e-01;1.186e-02;1.039e-03;8.439e-01;5.863e-02
30.005072;4.156e-01;2.983e-01;4.845e-02;7.176e-01;1.166e-01;4.404e-01;6.956e-01;2.113e-01;3.063e-01;9.308e-02;4.156e-01;1.193e-02;1.938e-03;8.439e-01;5.863e-02
30.005445;4.186e-01;2.997e-01;5.797e-02;7.158e-01;1.385e-01;4.451e-01;6.915e-01;2.311e-01;3.078e-01;1.029e-01;4.186e-01;1.199e-02;2.319e-03;8.439e-01;5.863e-02
