time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.001496;1.026e+00;8.173e-01;-5.768e-02;7.964e-01;-5.621e-02;1.009e+00;1.036e+00;8.087e-01;2.951e-03;1.026e+00;7.356e-01;-5.191e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.001811;1.026e+00;8.172e-01;-5.824e-02;7.965e-01;-5.677e-02;1.009e+00;1.036e+00;8.088e-01;2.418e-03;1.026e+00;7.355e-01;-5.242e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.001843;1.026e+00;8.172e-01;-5.830e-02;7.965e-01;-5.682e-02;1.008e+00;1.036e+00;8.088e-01;2.368e-03;1.026e+00;7.354e-01;-5.247e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.002528;1.026e+00;8.171e-01;-5.922e-02;7.966e-01;-5.774e-02;1.008e+00;1.036e+00;8.090e-01;1.507e-03;1.026e+00;7.354e-01;-5.330e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.002585;1.026e+00;8.171e-01;-5.928e-02;7.967e-01;-5.780e-02;1.008e+00;1.036e+00;8.090e-01;1.452e-03;1.026e+00;7.354e-01;-5.335e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.003014;1.026e+00;8.171e-01;-5.964e-02;7.968e-01;-5.816e-02;1.008e+00;1.036e+00;8.092e-01;1.118e-03;1.026e+00;7.354e-01;-5.368e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.003018;1.025e+00;8.171e-01;-5.965e-02;7.968e-01;-5.816e-02;1.008e+00;1.036e+00;8.092e-01;1.116e-03;1.025e+00;7.354e-01;-5.368e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.003266;1.025e+00;8.172e-01;-5.979e-02;7.969e-01;-5.831e-02;1.008e+00;1.036e+00;8.093e-01;9.849e-04;1.025e+00;7.354e-01;-5.382e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.003298;1.025e+00;8.172e-01;-5.981e-02;7.969e-01;-5.833e-02;1.007e+00;1.036e+00;8.093e-01;9.710e-04;1.025e+00;7.354e-01;-5.383e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.003330;1.025e+00;8.172e-01;-5.983e-02;7.969e-01;-5.834e-02;1.007e+00;1.036e+00;8.093e-01;9.581e-04;1.025e+00;7.355e-01;-5.384e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.003362;1.025e+00;8.172e-01;-5.984e-02;7.969e-01;-5.836e-02;1.007e+00;1.036e+00;8.093e-01;9.463e-04;1.025e+00;7.355e-01;-5.386e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.004334;1.025e+00;8.176e-01;-5.996e-02;7.973e-01;-5.848e-02;1.007e+00;1.036e+00;8.097e-01;8.906e-04;1.025e+00;7.358e-01;-5.396e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.004462;1.025e+00;8.176e-01;-5.993e-02;7.974e-01;-5.845e-02;1.007e+00;1.036e+00;8.098e-01;9.260e-04;1.025e+00;7.359e-01;-5.394e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.005014;1.025e+00;8.180e-01;-5.970e-02;7.977e-01;-5.822e-02;1.007e+00;1.036e+00;8.101e-01;1.182e-03;1.025e+00;7.362e-01;-5.373e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.005142;1.025e+00;8.180e-01;-5.962e-02;7.978e-01;-5.815e-02;1.008e+00;1.036e+00;8.101e-01;1.265e-03;1.025e+00;7.362e-01;-5.366e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.005526;1.025e+00;8.183e-01;-5.935e-02;7.980e-01;-5.787e-02;1.008e+00;1.036e+00;8.103e-01;1.559e-03;1.025e+00;7.365e-01;-5.341e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.005654;1.026e+00;8.184e-01;-5.924e-02;7.980e-01;-5.776e-02;1.008e+00;1.036e+00;8.104e-01;1.672e-03;1.026e+00;7.366e-01;-5.332e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.006422;1.026e+00;8.190e-01;-5.844e-02;7.985e-01;-5.697e-02;1.008e+00;1.036e+00;8.108e-01;2.493e-03;1.026e+00;7.371e-01;-5.260e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.006550;1.026e+00;8.192e-01;-5.829e-02;7.986e-01;-5.682e-02;1.008e+00;1.036e+00;8.108e-01;2.653e-03;1.026e+00;7.372e-01;-5.246e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.006678;1.026e+00;8.193e-01;-5.812e-02;7.986e-01;-5.666e-02;1.008e+00;1.036e+00;8.109e-01;2.817e-03;1.026e+00;7.373e-01;-5.231e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.006806;1.026e+00;8.194e-01;-5.796e-02;7.987e-01;-5.649e-02;1.009e+00;1.036e+00;8.110e-01;2.987e-03;1.026e+00;7.374e-01;-5.216e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.006934;1.026e+00;8.195e-01;-5.778e-02;7.988e-01;-5.632e-02;1.009e+00;1.036e+00;8.110e-01;3.163e-03;1.026e+00;7.376e-01;-5.200e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.007190;1.026e+00;8.197e-01;-5.742e-02;7.989e-01;-5.596e-02;1.009e+00;1.036e+00;8.111e-01;3.529e-03;1.026e+00;7.378e-01;-5.168e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.007318;1.026e+00;8.199e-01;-5.723e-02;7.990e-01;-5.578e-02;1.009e+00;1.037e+00;8.112e-01;3.720e-03;1.026e+00;7.379e-01;-5.151e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.007830;1.026e+00;8.203e-01;-5.643e-02;7.993e-01;-5.498e-02;1.009e+00;1.037e+00;8.114e-01;4.528e-03;1.026e+00;7.383e-01;-5.078e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.007958;1.026e+00;8.205e-01;-5.622e-02;7.994e-01;-5.477e-02;1.010e+00;1.037e+00;8.115e-01;4.740e-03;1.026e+00;7.384e-01;-5.059e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.008086;1.026e+00;8.206e-01;-5.600e-02;7.994e-01;-5.456e-02;1.010e+00;1.037e+00;8.116e-01;4.956e-03;1.026e+00;7.385e-01;-5.040e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.008214;1.027e+00;8.207e-01;-5.578e-02;7.995e-01;-5.434e-02;1.010e+00;1.037e+00;8.116e-01;5.175e-03;1.027e+00;7.386e-01;-5.020e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.008342;1.027e+00;8.208e-01;-5.556e-02;7.996e-01;-5.412e-02;1.010e+00;1.037e+00;8.117e-01;5.398e-03;1.027e+00;7.388e-01;-5.000e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.008470;1.027e+00;8.210e-01;-5.533e-02;7.997e-01;-5.389e-02;1.010e+00;1.037e+00;8.117e-01;5.624e-03;1.027e+00;7.389e-01;-4.980e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.008726;1.027e+00;8.212e-01;-5.486e-02;7.998e-01;-5.343e-02;1.010e+00;1.037e+00;8.118e-01;6.086e-03;1.027e+00;7.391e-01;-4.938e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.008854;1.027e+00;8.214e-01;-5.463e-02;7.999e-01;-5.320e-02;1.010e+00;1.038e+00;8.119e-01;6.322e-03;1.027e+00;7.392e-01;-4.917e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.008982;1.027e+00;8.215e-01;-5.439e-02;7.999e-01;-5.296e-02;1.011e+00;1.038e+00;8.119e-01;6.560e-03;1.027e+00;7.393e-01;-4.895e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.009110;1.027e+00;8.216e-01;-5.415e-02;8.000e-01;-5.272e-02;1.011e+00;1.038e+00;8.120e-01;6.800e-03;1.027e+00;7.394e-01;-4.873e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.009238;1.027e+00;8.217e-01;-5.390e-02;8.001e-01;-5.248e-02;1.011e+00;1.038e+00;8.120e-01;7.044e-03;1.027e+00;7.396e-01;-4.851e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.009366;1.027e+00;8.219e-01;-5.365e-02;8.001e-01;-5.223e-02;1.011e+00;1.038e+00;8.121e-01;7.289e-03;1.027e+00;7.397e-01;-4.829e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.009622;1.027e+00;8.221e-01;-5.315e-02;8.003e-01;-5.174e-02;1.011e+00;1.038e+00;8.122e-01;7.787e-03;1.027e+00;7.399e-01;-4.783e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.009750;1.027e+00;8.222e-01;-5.289e-02;8.003e-01;-5.148e-02;1.012e+00;1.038e+00;8.122e-01;8.037e-03;1.027e+00;7.400e-01;-4.761e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.009878;1.027e+00;8.224e-01;-5.264e-02;8.004e-01;-5.123e-02;1.012e+00;1.038e+00;8.123e-01;8.291e-03;1.027e+00;7.401e-01;-4.737e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.010006;1.028e+00;8.225e-01;-5.238e-02;8.004e-01;-5.097e-02;1.012e+00;1.038e+00;8.123e-01;8.546e-03;1.028e+00;7.403e-01;-4.714e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.010134;1.028e+00;8.226e-01;-5.212e-02;8.005e-01;-5.072e-02;1.012e+00;1.038e+00;8.124e-01;8.802e-03;1.028e+00;7.404e-01;-4.691e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.010262;1.028e+00;8.228e-01;-5.186e-02;8.006e-01;-5.046e-02;1.012e+00;1.039e+00;8.124e-01;9.060e-03;1.028e+00;7.405e-01;-4.667e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.010518;1.028e+00;8.230e-01;-5.133e-02;8.007e-01;-4.994e-02;1.012e+00;1.039e+00;8.125e-01;9.580e-03;1.028e+00;7.407e-01;-4.620e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.010646;1.028e+00;8.231e-01;-5.106e-02;8.008e-01;-4.967e-02;1.013e+00;1.039e+00;8.125e-01;9.841e-03;1.028e+00;7.408e-01;-4.596e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.010774;1.028e+00;8.233e-01;-5.080e-02;8.008e-01;-4.941e-02;1.013e+00;1.039e+00;8.126e-01;1.010e-02;1.028e+00;7.409e-01;-4.572e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.010902;1.028e+00;8.234e-01;-5.053e-02;8.009e-01;-4.914e-02;1.013e+00;1.039e+00;8.126e-01;1.037e-02;1.028e+00;7.410e-01;-4.547e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.011030;1.028e+00;8.235e-01;-5.026e-02;8.009e-01;-4.888e-02;1.013e+00;1.039e+00;8.127e-01;1.063e-02;1.028e+00;7.412e-01;-4.523e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.011158;1.028e+00;8.236e-01;-4.999e-02;8.010e-01;-4.861e-02;1.013e+00;1.039e+00;8.127e-01;1.090e-02;1.028e+00;7.413e-01;-4.499e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.011286;1.028e+00;8.238e-01;-4.972e-02;8.010e-01;-4.835e-02;1.013e+00;1.039e+00;8.127e-01;1.116e-02;1.028e+00;7.414e-01;-4.475e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.011414;1.028e+00;8.239e-01;-4.945e-02;8.011e-01;-4.808e-02;1.014e+00;1.040e+00;8.128e-01;1.143e-02;1.028e+00;7.415e-01;-4.450e-02;1.000e+01;8.333e-01;1.044e+00;5.004e+01;5.004e+01
0.011670;1.029e+00;8.241e-01;-4.890e-02;8.012e-01;-4.754e-02;1.014e+00;1.040e+00;8.128e-01;1.196e-02;1.029e+00;7.417e-01;-4.401e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.011900;1.029e+00;8.243e-01;-4.841e-02;8.013e-01;-4.706e-02;1.014e+00;1.040e+00;8.129e-01;1.244e-02;1.029e+00;7.419e-01;-4.357e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.012130;1.029e+00;8.246e-01;-4.792e-02;8.014e-01;-4.657e-02;1.015e+00;1.040e+00;8.130e-01;1.292e-02;1.029e+00;7.421e-01;-4.313e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.012361;1.029e+00;8.248e-01;-4.743e-02;8.015e-01;-4.609e-02;1.015e+00;1.040e+00;8.130e-01;1.340e-02;1.029e+00;7.423e-01;-4.269e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.012591;1.029e+00;8.250e-01;-4.694e-02;8.016e-01;-4.561e-02;1.015e+00;1.041e+00;8.131e-01;1.387e-02;1.029e+00;7.425e-01;-4.224e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.012822;1.029e+00;8.252e-01;-4.645e-02;8.016e-01;-4.512e-02;1.015e+00;1.041e+00;8.131e-01;1.435e-02;1.029e+00;7.427e-01;-4.180e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.013052;1.030e+00;8.254e-01;-4.596e-02;8.017e-01;-4.464e-02;1.016e+00;1.041e+00;8.132e-01;1.483e-02;1.030e+00;7.428e-01;-4.136e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.013282;1.030e+00;8.256e-01;-4.547e-02;8.018e-01;-4.416e-02;1.016e+00;1.041e+00;8.132e-01;1.530e-02;1.030e+00;7.430e-01;-4.093e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.013513;1.030e+00;8.258e-01;-4.499e-02;8.019e-01;-4.369e-02;1.016e+00;1.041e+00;8.133e-01;1.577e-02;1.030e+00;7.432e-01;-4.049e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.013743;1.030e+00;8.260e-01;-4.451e-02;8.019e-01;-4.321e-02;1.017e+00;1.041e+00;8.133e-01;1.623e-02;1.030e+00;7.434e-01;-4.006e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.013974;1.030e+00;8.262e-01;-4.403e-02;8.020e-01;-4.274e-02;1.017e+00;1.042e+00;8.133e-01;1.670e-02;1.030e+00;7.435e-01;-3.963e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.014204;1.030e+00;8.263e-01;-4.356e-02;8.021e-01;-4.228e-02;1.017e+00;1.042e+00;8.134e-01;1.715e-02;1.030e+00;7.437e-01;-3.920e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.014434;1.030e+00;8.265e-01;-4.309e-02;8.021e-01;-4.182e-02;1.017e+00;1.042e+00;8.134e-01;1.761e-02;1.030e+00;7.439e-01;-3.878e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.014665;1.031e+00;8.267e-01;-4.262e-02;8.022e-01;-4.136e-02;1.018e+00;1.042e+00;8.134e-01;1.806e-02;1.031e+00;7.440e-01;-3.836e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.014895;1.031e+00;8.269e-01;-4.216e-02;8.022e-01;-4.090e-02;1.018e+00;1.042e+00;8.135e-01;1.850e-02;1.031e+00;7.442e-01;-3.794e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.015126;1.031e+00;8.270e-01;-4.170e-02;8.023e-01;-4.045e-02;1.018e+00;1.043e+00;8.135e-01;1.894e-02;1.031e+00;7.443e-01;-3.753e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.015356;1.031e+00;8.272e-01;-4.125e-02;8.023e-01;-4.001e-02;1.019e+00;1.043e+00;8.135e-01;1.938e-02;1.031e+00;7.445e-01;-3.713e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.015586;1.031e+00;8.274e-01;-4.080e-02;8.024e-01;-3.957e-02;1.019e+00;1.043e+00;8.135e-01;1.981e-02;1.031e+00;7.446e-01;-3.672e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.015817;1.031e+00;8.275e-01;-4.036e-02;8.024e-01;-3.914e-02;1.019e+00;1.043e+00;8.135e-01;2.023e-02;1.031e+00;7.448e-01;-3.633e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.016047;1.031e+00;8.277e-01;-3.993e-02;8.025e-01;-3.871e-02;1.019e+00;1.043e+00;8.135e-01;2.065e-02;1.031e+00;7.449e-01;-3.594e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.016278;1.032e+00;8.278e-01;-3.950e-02;8.025e-01;-3.829e-02;1.020e+00;1.043e+00;8.136e-01;2.106e-02;1.032e+00;7.450e-01;-3.555e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.016508;1.032e+00;8.280e-01;-3.908e-02;8.026e-01;-3.788e-02;1.020e+00;1.044e+00;8.136e-01;2.147e-02;1.032e+00;7.452e-01;-3.517e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.016969;1.032e+00;8.282e-01;-3.825e-02;8.026e-01;-3.707e-02;1.020e+00;1.044e+00;8.136e-01;2.226e-02;1.032e+00;7.454e-01;-3.442e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.017199;1.032e+00;8.284e-01;-3.785e-02;8.027e-01;-3.667e-02;1.021e+00;1.044e+00;8.136e-01;2.264e-02;1.032e+00;7.455e-01;-3.406e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.017430;1.032e+00;8.285e-01;-3.745e-02;8.027e-01;-3.628e-02;1.021e+00;1.044e+00;8.136e-01;2.302e-02;1.032e+00;7.457e-01;-3.370e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.017660;1.032e+00;8.286e-01;-3.706e-02;8.027e-01;-3.590e-02;1.021e+00;1.044e+00;8.136e-01;2.339e-02;1.032e+00;7.458e-01;-3.335e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.017890;1.032e+00;8.287e-01;-3.668e-02;8.027e-01;-3.552e-02;1.021e+00;1.045e+00;8.136e-01;2.376e-02;1.032e+00;7.459e-01;-3.301e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.018121;1.033e+00;8.289e-01;-3.630e-02;8.027e-01;-3.516e-02;1.022e+00;1.045e+00;8.136e-01;2.411e-02;1.033e+00;7.460e-01;-3.267e-02;1.000e+01;8.333e-01;1.044e+00;5.003e+01;5.003e+01
0.018351;1.033e+00;8.290e-01;-3.593e-02;8.028e-01;-3.480e-02;1.022e+00;1.045e+00;8.136e-01;2.446e-02;1.033e+00;7.461e-01;-3.234e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.018812;1.033e+00;8.292e-01;-3.522e-02;8.028e-01;-3.410e-02;1.022e+00;1.045e+00;8.135e-01;2.514e-02;1.033e+00;7.463e-01;-3.170e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.019042;1.033e+00;8.293e-01;-3.487e-02;8.028e-01;-3.376e-02;1.023e+00;1.045e+00;8.135e-01;2.547e-02;1.033e+00;7.463e-01;-3.139e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.019273;1.033e+00;8.294e-01;-3.453e-02;8.028e-01;-3.343e-02;1.023e+00;1.045e+00;8.135e-01;2.579e-02;1.033e+00;7.464e-01;-3.108e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.019503;1.033e+00;8.295e-01;-3.420e-02;8.028e-01;-3.310e-02;1.023e+00;1.046e+00;8.135e-01;2.610e-02;1.033e+00;7.465e-01;-3.078e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.019734;1.033e+00;8.295e-01;-3.388e-02;8.028e-01;-3.279e-02;1.023e+00;1.046e+00;8.135e-01;2.641e-02;1.033e+00;7.466e-01;-3.049e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.020194;1.034e+00;8.297e-01;-3.325e-02;8.028e-01;-3.217e-02;1.024e+00;1.046e+00;8.134e-01;2.700e-02;1.034e+00;7.467e-01;-2.993e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.021024;1.034e+00;8.299e-01;-3.220e-02;8.028e-01;-3.115e-02;1.024e+00;1.046e+00;8.133e-01;2.799e-02;1.034e+00;7.469e-01;-2.898e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.021439;1.034e+00;8.300e-01;-3.171e-02;8.027e-01;-3.067e-02;1.024e+00;1.047e+00;8.133e-01;2.844e-02;1.034e+00;7.470e-01;-2.854e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.021853;1.034e+00;8.301e-01;-3.124e-02;8.027e-01;-3.021e-02;1.025e+00;1.047e+00;8.132e-01;2.888e-02;1.034e+00;7.471e-01;-2.812e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.022683;1.034e+00;8.303e-01;-3.038e-02;8.026e-01;-2.937e-02;1.025e+00;1.047e+00;8.131e-01;2.968e-02;1.034e+00;7.473e-01;-2.734e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.023097;1.035e+00;8.303e-01;-2.998e-02;8.026e-01;-2.898e-02;1.026e+00;1.047e+00;8.130e-01;3.005e-02;1.035e+00;7.473e-01;-2.698e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.023519;1.035e+00;8.304e-01;-2.960e-02;8.025e-01;-2.861e-02;1.026e+00;1.047e+00;8.129e-01;3.041e-02;1.035e+00;7.474e-01;-2.664e-02;1.000e+01;8.333e-01;1.044e+00;5.002e+01;5.002e+01
0.023618;1.035e+00;8.304e-01;-2.951e-02;8.025e-01;-2.852e-02;1.026e+00;1.047e+00;8.129e-01;3.049e-02;1.035e+00;7.474e-01;-2.656e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.023682;1.035e+00;8.304e-01;-2.946e-02;8.025e-01;-2.847e-02;1.026e+00;1.047e+00;8.129e-01;3.054e-02;1.035e+00;7.474e-01;-2.651e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
0.023746;1.035e+00;8.304e-01;-2.940e-02;8.025e-01;-2.841e-02;1.026e+00;1.048e+00;8.129e-01;3.059e-02;1.035e+00;7.474e-01;-2.646e-02;1.000e+01;8.333e-01;1.044e+00;5.001e+01;5.001e+01
