time;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_Voltage;NetworkFrequencyPu;Synch_Gen_GEN_RotorSpeedPu;Synch_Gen_GEN_RotorAngle;Synch_Gen_GEN_InternalAngle;Synch_Gen_GEN_AVRSetpointPu;Synch_Gen_GEN_MagnitudeControlledByAVRPu;Synch_Gen_GEN_NetworkFrequencyPu
7e-06;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
7e-06;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
7e-06;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
7e-06;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
7e-06;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
8e-06;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
8e-06;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
8e-06;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
8e-06;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
9e-06;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
9e-06;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
9e-06;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
9e-06;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
9e-06;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
1e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
1e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
1e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
1e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
1.1e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
1.1e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
1.1e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
1.1e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
1.1e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
1.2e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
1.2e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
1.3e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
1.3e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
1.4e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
1.4e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
1.4e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
1.5e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
1.5e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
1.6e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
1.6e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
1.6e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
1.7e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
1.7e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
1.8e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
1.8e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
1.8e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
1.9e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
1.9e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
2e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
2e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
2e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
2.1e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
2.1e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
2.2e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
2.2e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
2.3e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
2.3e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
2.3e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
2.4e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
2.4e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
2.5e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
2.5e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
2.5e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
2.6e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
2.6e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
2.7e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
2.7e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
2.7e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
2.8e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
2.8e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
2.9e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
3e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
3.1e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
3.1e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
3.2e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
3.3e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
3.3e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
3.4e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
3.5e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
3.6e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
3.6e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
3.7e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
3.8e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
3.9e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
3.9e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
4e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
4.1e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
4.2e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
4.2e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
4.3e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
4.4e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
4.4e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
4.5e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
4.6e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
4.7e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
4.9e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
5e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
5.1e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
5.3e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
5.4e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
5.5e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
5.7e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
5.8e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
5.9e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
6.1e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
6.2e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
6.3e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
6.5e-05;4.567;-0.0;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
6.7e-05;4.567;-1e-06;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
7e-05;4.567;-1e-06;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
7.2e-05;4.567;-1e-06;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
7.4e-05;4.567;-1e-06;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
7.7e-05;4.567;-1e-06;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
7.9e-05;4.567;-1e-06;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
8.1e-05;4.567;-1e-06;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
8.4e-05;4.567;-1e-06;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
8.9e-05;4.567;-1e-06;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
9.3e-05;4.567;-1e-06;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
9.8e-05;4.567;-1e-06;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
0.000103;4.567;-1e-06;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
0.000108;4.567;-1e-06;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
0.000112;4.567;-1e-06;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
0.000122;4.567;-1e-06;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
0.000131;4.567;-1e-06;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
0.00015;4.567;-1e-06;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
0.000188;4.567;-1e-06;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
0.000264;4.566999;-2e-06;1.0444448994274425;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
0.000416;4.566999;-3e-06;1.044443900272772;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
0.00072;4.566996;-6e-06;1.044443900272772;1.0;1.0;1.035952;0.880969;1.053892;1.053892;1.0
0.001025;4.566993;-1e-05;1.044443900272772;1.0;0.999999;1.035952;0.88097;1.053892;1.053892;1.0
0.001329;4.566989;-1.4e-05;1.044443900272772;1.0;0.999999;1.035952;0.88097;1.053892;1.053892;1.0
0.001937;4.566978;-2.2e-05;1.044443900272772;1.0;0.999999;1.035952;0.88097;1.053892;1.053891;1.0
0.002545;4.566964;-3.1e-05;1.044443900272772;1.0;0.999998;1.035951;0.88097;1.053892;1.053891;1.0
0.003153;4.566947;-4.2e-05;1.044443900272772;1.0;0.999998;1.035951;0.88097;1.053892;1.053891;1.0
0.004369;4.5669;-6.9e-05;1.044443900272772;1.0;0.999997;1.03595;0.88097;1.053892;1.05389;1.0
0.005362;4.566851;-9.5e-05;1.0444438591642922;1.0;0.999996;1.035949;0.880971;1.053892;1.053888;1.0
0.006354;4.566791;-0.000126;1.0444428189020212;1.0;0.999996;1.035948;0.880972;1.053892;1.053887;1.0
0.007347;4.56672;-0.000161;1.0444428189020212;1.0;0.999995;1.035947;0.880972;1.053892;1.053886;1.0
0.008339;4.566639;-0.0002;1.0444427777954137;1.0;0.999995;1.035945;0.880973;1.053892;1.053884;1.0
0.008872;4.566589;-0.000224;1.0444427777954137;1.0;0.999994;1.035944;0.880974;1.053892;1.053883;1.0
0.009405;4.566536;-0.000249;1.0444427366897622;1.0;0.999994;1.035943;0.880974;1.053892;1.053882;1.0
0.009938;4.56648;-0.000275;1.0444417375349377;1.0;0.999993;1.035942;0.880975;1.053892;1.053881;1.0
0.011004;4.566361;-0.000331;1.0444416553264235;1.0;0.999993;1.03594;0.880976;1.053892;1.053879;1.0
0.012043;4.566232;-0.00039;1.0444406150686596;1.0;0.999992;1.035937;0.880978;1.053892;1.053876;1.0
0.013081;4.566092;-0.000454;1.0444405739667528;1.0;0.999991;1.035934;0.880979;1.053892;1.053874;1.0
0.01412;4.565939;-0.000524;1.0444394926107496;1.0;0.999991;1.035931;0.880981;1.053892;1.053871;1.0
0.015158;4.565774;-0.000598;1.0444394515116708;1.0;0.99999;1.035928;0.880983;1.053892;1.053868;1.0
0.016197;4.565597;-0.000678;1.0444383701612077;1.0;0.999989;1.035925;0.880985;1.053892;1.053865;1.0
0.017235;4.565407;-0.000763;1.0444382879696625;1.0;0.999989;1.035921;0.880988;1.053892;1.053861;1.0
0.018273;4.565205;-0.000853;1.044437247720034;1.0;0.999988;1.035918;0.88099;1.053892;1.053858;1.0
0.019312;4.56499;-0.000948;1.044436166378779;1.0;0.999988;1.035914;0.880993;1.053892;1.053854;1.0
0.02035;4.564763;-0.001049;1.0444350439515135;1.0;0.999987;1.03591;0.880996;1.053892;1.05385;1.0
0.021389;4.564524;-0.001154;1.044434961775026;1.0;0.999986;1.035905;0.880999;1.053892;1.053845;1.0
0.022427;4.564273;-0.001265;1.0444338804467233;1.0;0.999986;1.035901;0.881002;1.053892;1.053841;1.0
0.023465;4.564009;-0.001381;1.0444327580390227;1.0;0.999985;1.035896;0.881005;1.053892;1.053836;1.0
0.024504;4.563733;-0.001501;1.044431676719928;1.0;0.999984;1.035891;0.881009;1.053892;1.053831;1.0
0.026581;4.563146;-0.001757;1.0444294319407126;1.0;0.999983;1.03588;0.881016;1.053892;1.05382;1.0
0.028658;4.562512;-0.002033;1.0444271871949715;1.0;0.999982;1.035869;0.881024;1.053892;1.053809;1.0
0.030734;4.561832;-0.002327;1.0444249424827041;1.0;0.999981;1.035857;0.881033;1.053892;1.053797;1.0
0.032811;4.561107;-0.00264;1.0444216575895007;1.0;0.99998;1.035844;0.881043;1.053892;1.053784;1.0
0.034888;4.560338;-0.00297;1.0444193718985684;1.0;0.999978;1.03583;0.881053;1.053892;1.05377;1.0
0.037734;4.559216;-0.00345;1.044414923770242;1.0;0.999977;1.03581;0.881068;1.053892;1.053751;1.0
0.040581;4.558018;-0.003961;1.0444104757541453;1.0;0.999976;1.035789;0.881084;1.053892;1.05373;1.0
0.043427;4.556748;-0.0045;1.0444059868312707;1.0;0.999974;1.035767;0.881101;1.053892;1.053707;1.0
0.045989;4.555545;-0.005008;1.0444015390499959;1.0;0.999973;1.035745;0.881117;1.053892;1.053686;1.0
0.048551;4.554289;-0.005537;1.0443970503836173;1.0;0.999972;1.035723;0.881134;1.053892;1.053664;1.0
0.050856;4.553116;-0.006029;1.0443926028371706;1.0;0.999971;1.035703;0.881149;1.053892;1.053644;1.0
0.053162;4.551905;-0.006536;1.0443891545630872;1.0;0.99997;1.035682;0.881166;1.053892;1.053623;1.0
0.055467;4.550658;-0.007056;1.0443846662762721;1.0;0.999969;1.03566;0.881183;1.053892;1.053601;1.0
0.057773;4.549377;-0.007589;1.044380178123369;1.0;0.999969;1.035637;0.8812;1.053892;1.053579;1.0
0.060078;4.548064;-0.008134;1.0443746500011382;1.0;0.999968;1.035615;0.881218;1.053892;1.053557;1.0
0.062384;4.546722;-0.008689;1.0443701621269157;1.0;0.999967;1.035591;0.881236;1.053892;1.053534;1.0
0.06469;4.545353;-0.009254;1.0443656334684706;1.0;0.999967;1.035567;0.881255;1.053892;1.05351;1.0
0.066995;4.543958;-0.009828;1.04436110496753;1.0;0.999966;1.035543;0.881274;1.053892;1.053486;1.0
0.069301;4.542541;-0.01041;1.0443555365678874;1.0;0.999966;1.035519;0.881293;1.053892;1.053462;1.0
0.071606;4.541104;-0.011;1.0443510083937295;1.0;0.999965;1.035494;0.881313;1.053892;1.053438;1.0
0.073912;4.539647;-0.011596;1.0443454403452912;1.0;0.999965;1.035469;0.881333;1.053892;1.053413;1.0
0.076217;4.538175;-0.012197;1.0443408716439284;1.0;0.999965;1.035443;0.881354;1.053892;1.053388;1.0
0.078523;4.536688;-0.012804;1.044335303959892;1.0;0.999965;1.035418;0.881374;1.053892;1.053363;1.0
0.080828;4.535188;-0.013415;1.0443307356240168;1.0;0.999965;1.035392;0.881395;1.053892;1.053337;1.0
0.083134;4.533678;-0.01403;1.0443251683043937;1.0;0.999965;1.035367;0.881417;1.053892;1.053312;1.0
0.08544;4.53216;-0.014648;1.0443196011667117;1.0;0.999965;1.035341;0.881438;1.053892;1.053286;1.0
0.087745;4.530635;-0.015268;1.0443150333788174;1.0;0.999965;1.035316;0.88146;1.053892;1.05326;1.0
0.090051;4.529105;-0.01589;1.0443094258317314;1.0;0.999965;1.03529;0.881482;1.053892;1.053234;1.0
0.092356;4.527572;-0.016513;1.0443038592536178;1.0;0.999965;1.035265;0.881505;1.053892;1.053209;1.0
0.094662;4.526038;-0.017137;1.0442982521109572;1.0;0.999965;1.03524;0.881527;1.053892;1.053183;1.0
0.096967;4.524504;-0.017761;1.0442936850800164;1.0;0.999966;1.035215;0.88155;1.053892;1.053157;1.0
0.099273;4.522973;-0.018386;1.0442881190614974;1.0;0.999966;1.03519;0.881573;1.053892;1.053131;1.0
0.101579;4.521445;-0.019009;1.0442825125190023;1.0;0.999967;1.035166;0.881596;1.053892;1.053105;1.0
0.103884;4.519922;-0.019631;1.0442779460493266;1.0;0.999967;1.035142;0.88162;1.053892;1.053079;1.0
0.10619;4.518406;-0.020253;1.0442723805904282;1.0;0.999968;1.035119;0.881644;1.053892;1.053053;1.0
0.108495;4.516899;-0.020872;1.044266774648126;1.0;0.999969;1.035096;0.881668;1.053892;1.053027;1.0
0.110801;4.515401;-0.021489;1.04426220873974;1.0;0.99997;1.035074;0.881692;1.053892;1.053002;1.0
0.113106;4.513914;-0.022104;1.044256643840488;1.0;0.999971;1.035052;0.881717;1.053892;1.052976;1.0
0.115412;4.512439;-0.022717;1.0442510791232154;1.0;0.999971;1.035031;0.881741;1.053892;1.052951;1.0
0.117718;4.510977;-0.023326;1.0442465543754502;1.0;0.999972;1.035011;0.881766;1.053892;1.052926;1.0
0.120023;4.50953;-0.023933;1.0442409900094902;1.0;0.999974;1.034991;0.881792;1.053892;1.052901;1.0
0.122329;4.508099;-0.024536;1.0442354664126285;1.0;0.999975;1.034973;0.881817;1.053892;1.052876;1.0
0.124634;4.506684;-0.025136;1.0442309015739766;1.0;0.999976;1.034955;0.881843;1.053892;1.052851;1.0
0.12694;4.505288;-0.025732;1.0442253783029793;1.0;0.999977;1.034938;0.88187;1.053892;1.052826;1.0
0.129245;4.50391;-0.026324;1.0442208543660674;1.0;0.999978;1.034922;0.881896;1.053892;1.052802;1.0
0.131551;4.502553;-0.026913;1.044215371946803;1.0;0.99998;1.034907;0.881923;1.053892;1.052778;1.0
0.133856;4.501215;-0.027498;1.0442108483122554;1.0;0.999981;1.034892;0.881951;1.053892;1.052754;1.0
0.136162;4.4999;-0.028079;1.0442053661708504;1.0;0.999983;1.034879;0.881978;1.053892;1.05273;1.0
0.138468;4.498607;-0.028656;1.0442008428386755;1.0;0.999984;1.034868;0.882006;1.053892;1.052706;1.0
